Comment|Tag
118513|98
105579|141
131127|47
131127|31
131126|22
102193|136
131126|47
131125|102
131125|33
131123|147
101406|134
131122|64
110542|17
131121|73
131121|109
114739|75
149300|16
131121|99
71211|28
102630|37
131120|117
131119|85
131119|56
122112|72
131119|136
53237|89
61423|44
111774|18
131119|70
131118|8
131118|95
131117|9
17518|3
131117|100
193002|29
131116|6
166771|1
131114|32
131113|33
131108|21
131106|127
131106|42
111064|151
96504|15
51696|12
199442|51
131105|0
131101|8
131100|3
131099|86
27812|93
131099|127
131098|28
154504|103
131098|151
67233|36
131098|54
92181|140
131097|59
2887|91
131097|58
131097|91
131096|20
131096|118
131094|31
63822|1
166892|30
171586|25
79853|2
131094|33
91127|26
77876|17
1424|55
4606|142
34087|59
48035|133
131093|31
985|54
131093|87
1894|143
102849|154
131093|102
38313|39
131090|28
131090|15
131089|41
131088|49
16871|28
131088|113
28518|143
131087|126
38855|79
131087|98
131086|138
98899|34
131085|18
145487|122
131084|27
97157|154
131083|42
131082|127
128598|148
131079|50
119157|2
131079|62
36155|29
131077|157
103197|20
131077|32
70051|134
131077|12
131076|150
131075|65
20779|126
139274|42
131073|6
131071|67
174609|46
170323|62
128936|21
131070|139
92335|1
114929|7
16470|37
19419|40
131069|132
42078|72
114350|64
131067|136
6916|140
131066|120
158493|73
131066|36
131066|155
9936|159
70803|70
160001|36
131064|23
31765|120
189852|124
163230|123
131064|142
131062|72
194475|51
131061|12
3544|65
131061|2
101864|116
19975|104
131059|98
35644|46
42280|141
84504|35
131058|127
21376|36
131058|23
40839|152
131058|117
48786|21
131058|35
131057|19
88256|79
53453|143
131055|151
47804|92
131053|132
45648|72
131053|32
131051|73
131051|155
94302|123
505|29
32479|48
80290|0
131049|125
198173|25
131048|119
99542|114
67897|32
131048|61
129005|39
151401|141
131046|52
131046|29
131046|10
131046|136
32581|157
62364|129
113852|137
100801|30
131046|85
131044|126
5316|65
66837|79
118939|128
108489|48
85811|78
131042|150
87617|155
131041|95
112878|151
131039|60
61871|78
122623|16
131039|28
128243|129
131037|104
181993|38
131037|86
131037|80
121250|119
149147|53
131037|83
18384|133
109497|51
156807|101
131036|47
131036|90
54868|56
131036|151
149474|0
131036|89
180656|99
131034|105
117219|41
28619|148
131034|9
131032|123
2820|33
136908|123
138085|49
77007|152
96346|22
131031|122
165669|79
131031|67
190417|136
131030|132
99619|67
93771|6
117739|41
131027|112
104535|144
191428|54
131025|114
66872|102
94737|139
131025|69
73582|78
131023|137
131022|77
36494|84
89620|65
72096|73
83947|111
84698|0
131022|4
93200|99
131022|62
43829|42
89609|96
181487|126
132750|143
131021|49
172497|0
189392|19
131020|132
144704|24
91381|60
14625|51
150551|84
131016|136
131016|111
114232|151
151397|2
76006|84
131014|114
74219|37
189934|121
85227|42
131014|40
72403|56
188159|142
131012|95
140140|136
122394|47
1342|59
131011|64
131010|50
66687|151
131010|150
27915|81
76065|157
131009|52
113426|18
12760|71
131009|98
162429|70
131008|108
23419|13
131008|136
180780|42
131008|12
131007|137
131007|140
196544|13
131007|77
110706|98
97240|22
93805|155
108291|108
131002|156
131002|24
148364|5
79798|70
60420|76
79443|104
131001|137
89903|56
83918|65
131001|65
131000|145
151021|39
90416|76
131000|138
55123|15
85547|115
130999|51
64401|140
130999|111
96497|0
119899|136
69051|53
130999|158
54967|31
142899|18
130996|131
118848|24
90653|85
49805|23
130996|104
130996|78
149468|53
130994|83
130993|107
91293|6
71332|72
86123|0
6389|130
130991|48
4291|4
94003|140
130990|112
130988|99
130987|105
130986|140
100892|6
130985|98
117720|116
110025|147
130983|126
55494|73
130982|10
130980|113
193278|148
130979|158
130979|26
179552|119
130977|146
110230|19
52191|4
86523|134
61655|144
87883|158
65430|100
185182|148
130976|28
130975|111
40034|88
119874|121
130974|74
130974|22
88468|69
130974|30
1888|128
96129|78
130974|146
130972|58
85740|135
130971|72
130971|44
130969|99
144628|55
130969|69
79915|134
159274|133
157002|61
130967|51
147744|63
130967|11
43273|93
78304|58
14036|125
130967|53
59133|75
109819|104
33495|105
38464|36
130965|103
130965|85
91743|138
191551|29
130964|36
76941|153
108209|34
90147|156
130962|88
67397|74
139027|39
79704|17
130961|100
141394|42
192669|97
176013|146
130960|70
85400|115
130958|11
198885|154
130957|80
4500|128
137609|127
130957|127
163472|68
130956|147
130955|106
149500|45
125008|76
46254|137
113526|70
62|59
90674|51
82612|140
176644|72
130954|85
130953|6
130951|15
40990|26
130950|96
149147|29
171641|29
130388|48
130949|158
130947|44
130945|115
113940|116
115896|10
191104|56
130944|7
130943|155
163328|58
130942|28
130941|157
178844|34
99435|110
79089|68
21379|31
150628|118
142334|65
130939|47
130938|13
103438|59
118520|141
99156|44
14009|147
130938|120
57188|82
137540|159
89511|123
138680|12
130937|77
80860|20
200166|116
77280|154
130937|107
56962|67
130935|144
130935|43
94222|7
101999|128
49079|6
135253|71
130934|62
130933|155
130930|158
130927|38
96680|36
130927|154
8229|135
130925|133
198732|154
87459|50
28969|105
130925|37
164998|89
130924|60
193925|26
85922|85
30756|158
83678|103
86292|96
11810|85
130920|17
130918|96
130917|22
128126|146
35818|100
187227|54
130913|43
2070|31
130911|17
130911|157
133264|140
154004|109
130911|62
169722|10
130516|39
130909|106
169114|92
124211|61
17185|24
74044|123
130908|96
113596|83
130907|159
130329|84
192790|157
130906|4
66727|24
130906|39
63101|9
130906|93
130905|91
101410|117
25485|69
92477|7
38931|131
130903|23
2458|88
197234|147
130902|115
94303|158
51256|61
130901|44
192441|73
130901|142
119069|41
95682|18
10875|15
130900|153
40036|51
73544|87
130899|112
9978|34
130899|155
48840|75
124927|74
112370|141
90943|56
130898|78
55190|6
130897|158
72702|143
66387|114
130896|87
130896|33
88832|40
130895|123
155195|77
164321|148
90865|8
130894|46
11624|76
130893|50
76556|109
130892|71
57290|93
130889|154
130889|158
130889|71
78503|47
130889|105
80193|131
66987|134
130887|125
49443|90
69824|92
130887|91
61432|100
119029|159
130887|87
53676|135
125294|159
30904|153
86465|7
130886|64
162630|21
79116|67
2538|20
29440|83
104625|143
121190|125
130885|59
130882|145
130881|49
130881|38
63803|108
130880|57
130879|87
20895|91
22706|58
84694|49
29334|129
150781|66
130879|21
130878|9
90824|47
130876|97
130875|11
36273|146
134786|139
79488|33
130874|9
66073|57
130872|54
171697|93
121754|153
82770|80
130871|31
115807|156
130871|57
198482|14
130871|119
96254|142
88258|69
130870|59
166486|154
130870|117
189446|104
125693|154
130870|132
130869|107
139604|119
130869|73
116108|46
130869|153
130869|93
130867|2
137081|95
88354|56
130866|58
130865|65
167032|109
111416|57
95515|120
130865|117
26300|155
113485|69
130864|110
147852|139
186772|80
130864|16
130863|62
104463|14
46762|33
104088|134
130862|145
131853|35
130862|84
643|8
39983|73
42905|151
45773|157
53726|34
109489|90
130859|94
81138|123
178460|57
130857|135
130857|14
4395|158
88120|20
130854|58
35149|65
130853|135
130853|107
25302|131
41094|45
85169|22
166598|53
130853|55
130852|76
89746|138
155|122
46213|2
130852|69
16859|77
130852|24
44167|143
130852|121
130851|76
61100|153
79326|15
130851|120
50285|84
130850|6
8421|64
193890|88
130241|28
84340|40
130849|12
115968|108
118158|39
130848|139
111201|117
141786|114
91062|130
130847|20
130845|23
130845|101
166010|91
146981|33
130844|90
78272|9
108449|127
171568|26
130842|80
177671|38
130842|94
193436|153
77338|103
22312|102
191733|67
130842|145
130840|65
86221|38
27096|23
148213|134
178677|61
130839|23
130839|84
118056|69
176009|141
89395|102
52688|109
131695|1
130835|77
175520|19
130835|123
130834|139
130834|132
130831|56
130831|79
38314|121
113729|20
107550|119
77864|110
130831|12
143263|20
90982|55
317|139
121465|19
130830|67
130828|128
96584|126
130827|19
20607|71
130824|76
121831|81
130824|38
102193|54
122203|60
130824|146
24557|146
130823|33
130822|91
33025|96
129634|107
104643|68
102136|92
165454|51
130819|15
8079|92
124086|98
95804|136
122032|3
59523|141
130819|39
59916|29
173935|19
106871|150
100912|136
110536|41
195587|118
85367|42
160987|128
130819|106
130817|31
23797|45
130812|96
136313|69
128820|157
96898|108
179907|134
130812|22
191759|152
130812|43
99988|26
130811|134
130810|149
130810|92
130809|54
178597|131
110746|9
130809|30
32653|72
149283|116
130808|19
89633|101
153504|20
82748|75
130808|7
37913|74
40874|138
123275|32
130808|49
121336|60
165371|155
104819|129
197774|103
130806|39
57276|54
112142|36
92901|13
130805|157
165223|27
85853|131
620|36
93946|48
130803|61
84866|88
130802|24
64916|27
130801|73
130801|143
122685|22
79983|5
10985|122
130799|49
130797|17
14350|23
130796|106
148975|0
130796|136
22676|114
77950|45
130794|95
130794|117
160286|35
80279|13
106044|61
82703|119
130793|105
130793|149
15581|64
130792|24
189200|133
130790|149
130790|31
153705|138
186088|16
130789|157
130789|104
35107|41
73618|23
34429|36
130789|26
117945|83
89776|60
130789|79
31591|56
169015|150
81160|49
57155|101
110361|101
130788|83
91448|40
130787|49
10365|127
130787|69
130786|25
143112|44
115030|47
130786|111
110845|26
50548|34
130784|127
130782|5
91131|10
50656|113
130781|41
169192|72
130781|107
130777|54
36000|18
130775|74
130772|66
73173|3
128042|27
130771|87
86311|69
130771|89
177956|26
130769|68
130768|134
48299|40
166879|99
196486|48
141308|36
107512|76
130767|149
170908|56
130765|23
22897|150
123082|72
98828|141
48099|33
130762|16
130762|45
165412|74
105727|129
87455|130
130762|65
179006|129
130762|8
68906|148
193051|91
191739|54
130761|34
102254|157
140830|106
170508|135
182292|150
75878|23
150479|89
130760|5
179157|72
112531|123
8351|144
33691|15
105657|119
130760|68
160102|131
179619|16
84484|103
159673|95
136054|88
130760|55
77433|26
130760|33
130544|81
90078|138
136970|58
130759|107
130758|16
130756|143
130755|132
130754|98
12324|78
101381|92
33225|49
67723|76
98585|156
130749|95
171329|144
88723|65
130748|106
40042|135
69308|12
124231|110
161747|101
72516|70
131824|41
130748|63
80179|89
25102|41
147974|128
130748|143
22565|95
126229|11
5641|8
181639|85
154202|35
95362|108
130747|102
173707|137
164804|82
130744|153
93159|102
173031|116
130743|131
123461|35
85958|17
130743|58
130742|111
130740|99
50847|117
113034|154
130739|109
74976|135
67858|25
96103|73
130738|153
174955|61
130738|133
130737|158
14181|97
101852|124
12238|49
130736|31
62304|137
63398|112
130734|82
76232|68
80028|29
130731|156
10430|12
132832|42
130730|47
130730|89
39258|140
130725|17
35536|66
130712|125
130724|130
130723|5
101783|5
97921|4
130722|55
191075|90
140654|112
85274|150
130721|157
130720|149
130720|13
95098|91
130719|32
119812|125
3499|61
24452|154
198281|151
76635|8
169433|12
130719|100
130717|15
40829|100
180011|69
130717|58
112074|132
130716|80
130715|150
13739|115
16642|32
93636|29
130715|63
130715|144
130714|131
141877|145
156730|66
130713|44
130713|30
119223|52
79176|158
130713|79
130711|89
109950|106
130710|76
130708|124
103293|38
130707|139
130706|148
130705|4
91463|56
130703|34
130703|0
104419|131
130701|55
80356|146
130701|2
130700|77
101683|131
86998|80
162114|55
130700|73
108251|10
120729|141
94554|35
73817|66
29938|121
156059|134
199440|148
130699|101
88156|119
30031|126
68453|99
76111|4
130697|70
73198|128
130697|13
12031|57
85677|92
130697|75
130696|50
130696|93
130695|125
178738|62
130695|94
160416|86
130693|13
21931|158
141913|7
130693|42
162860|7
193312|35
130692|77
130692|54
130689|6
10682|62
130688|92
177276|88
199306|65
95310|19
130688|130
130687|2
130686|137
31324|156
183765|56
130684|95
126657|109
130683|57
113554|74
130683|23
130682|79
130682|0
130681|91
130681|152
185707|13
130681|51
39124|61
173406|27
130680|153
108718|46
24855|104
53116|35
130679|135
130678|92
75679|76
130678|44
127706|119
130671|21
130669|141
7589|83
82985|123
130668|12
31305|90
91624|155
81845|1
130667|59
130666|82
143836|100
150584|22
108482|55
50625|77
176607|0
130665|114
65747|8
159681|85
132427|123
130665|68
185976|146
86248|51
130663|42
169191|110
130663|80
126402|78
130662|105
130659|132
130659|130
80152|21
143869|119
130659|37
135325|83
103159|104
152514|98
130657|158
130657|139
53670|148
130657|21
129837|35
22680|108
31761|99
130652|46
140118|114
77345|138
130651|154
125548|129
178799|114
98709|57
130649|120
14107|88
111273|107
34264|64
197097|93
89287|112
175912|63
130646|82
123042|80
68128|4
130645|12
61939|121
129803|83
130643|148
183284|3
130643|112
108753|48
130642|125
130641|147
130641|2
130640|112
130640|85
111235|48
185243|90
98632|5
130638|45
110518|24
176779|79
130638|60
38015|15
168300|97
114333|39
120974|96
130636|125
98222|14
130636|115
130635|21
59089|21
99089|138
130635|23
130635|1
130634|41
45495|57
94668|158
88662|49
96910|67
130634|68
106946|151
102395|64
16369|26
130632|147
130632|63
176103|157
130631|50
123396|103
181057|76
117064|1
93440|44
130630|125
113895|139
125852|140
96120|153
139769|151
130627|59
9827|124
49989|36
66247|108
151489|20
111685|70
130626|45
123173|79
130626|1
30974|90
181163|79
130626|157
1490|31
23576|151
28356|127
179296|96
130624|80
36038|39
143967|33
174312|52
130623|72
130623|17
130622|80
59165|130
101771|155
112388|83
130621|118
74311|28
57009|150
174779|71
130616|78
130615|126
130613|153
139639|26
123179|109
130613|11
106560|149
90977|38
130613|114
190894|36
192346|34
127120|73
38384|150
138837|111
194054|1
130609|155
130608|110
130607|100
130607|116
1993|55
10264|54
80421|131
137746|2
130607|0
130606|39
49870|98
130605|131
130604|86
150516|28
199936|21
127920|122
66383|54
130602|99
130602|62
97878|88
130601|152
6439|90
48169|134
113876|14
67960|8
80304|94
16082|95
27738|104
130601|107
25217|146
126193|72
170619|99
130600|116
173048|5
130600|43
100976|99
130599|107
31887|87
130595|78
101191|3
130594|155
125971|79
58014|45
123916|132
97872|149
130593|98
130591|139
116880|155
144882|92
130590|52
70028|126
130590|60
146|77
175700|21
130588|148
154310|88
130586|31
116248|146
130583|42
69071|146
130582|109
31478|44
68128|113
112421|34
195759|95
130581|134
15273|96
130580|6
17787|116
130579|92
130579|13
86229|87
130578|53
105766|156
130578|123
183326|148
115737|45
171799|138
130577|66
106288|56
104882|96
1552|21
22401|99
197558|0
156810|37
130576|84
115568|141
165954|159
130574|146
94157|5
130573|108
94718|39
130572|12
115341|9
17841|16
189694|3
82109|105
79332|17
54452|33
130571|85
130570|112
11004|91
86584|75
159491|82
130570|38
130569|26
102728|110
73356|111
130568|70
130566|60
130565|97
481|13
130562|86
130562|49
26861|26
130562|28
78101|33
159193|140
189452|132
130561|15
130560|60
36687|13
123412|36
23741|17
130559|97
4106|96
130558|43
6024|146
130555|124
130555|98
130555|47
3757|72
21681|76
59769|72
156794|147
74572|3
130555|13
9944|136
196854|84
172945|93
130555|146
100759|158
91181|83
73367|53
130554|0
194248|7
101549|22
130554|87
108895|99
130553|92
161232|1
130552|114
48267|102
148332|100
120689|143
54957|88
55051|155
130552|80
200437|36
78490|111
138645|135
130552|46
130552|2
18396|90
130552|29
169917|146
130551|134
130551|52
130550|10
130550|96
188418|84
130548|87
125133|27
130548|120
12423|137
73028|98
9529|48
166213|50
130547|61
106931|3
143544|143
104517|33
168734|135
106895|134
130546|18
122981|145
199785|55
130546|92
30153|17
148599|141
121791|49
130545|58
130541|153
159231|86
130079|1
130541|138
103794|14
14175|142
130539|41
130538|80
96646|67
130537|41
44899|29
172945|7
130537|97
130536|20
130536|48
130535|29
196507|75
130534|81
24695|70
58445|96
130533|69
3901|157
156366|39
100539|12
153724|133
130532|94
164938|72
130531|38
130529|133
151316|128
130528|107
115488|143
162927|79
130527|120
130526|24
130526|52
187713|12
130525|68
168302|132
149321|103
130525|74
71844|7
130524|60
6179|145
130523|83
130523|86
1870|40
41748|149
104366|147
130522|139
130522|116
130522|32
52879|18
130520|15
130519|99
112020|21
85667|87
130519|49
130519|129
130518|25
130517|2
130517|147
107937|80
39417|115
86888|107
130516|20
130516|99
69246|145
101741|72
195573|3
130515|18
183620|102
130515|140
30895|10
130513|66
143250|65
130513|4
131703|45
130512|74
64356|125
124414|14
122874|151
14386|139
130509|38
109540|41
83000|18
82179|86
130508|7
89670|131
130507|26
67109|136
130506|44
121530|33
75489|138
123034|77
31212|65
186648|4
130505|127
110652|136
56238|100
77386|141
76791|85
168597|2
130504|151
101942|152
130503|55
81859|86
130502|0
30708|131
130502|119
146190|115
130501|154
197788|149
76665|100
130497|21
82853|82
130494|79
130494|46
78054|54
130493|101
69478|14
114413|105
74676|122
35820|71
89917|132
174729|3
130492|122
130492|153
130491|142
186122|110
130490|48
55571|118
130489|41
65794|147
130488|24
130487|57
35212|140
130486|8
130486|124
130485|157
130484|55
105357|83
77956|89
130483|51
141228|119
130481|61
130479|4
700|76
4478|81
130478|48
130477|88
139753|92
130946|140
101811|63
130474|85
130474|118
104096|150
88181|110
80301|65
130474|102
130474|122
130470|140
31002|97
128557|134
73166|25
130470|65
130469|15
130468|53
130467|155
99142|136
155023|8
123152|147
130464|150
63669|35
173963|115
130462|67
130460|138
99573|87
96317|15
130459|56
130459|129
46317|113
72789|25
84510|82
64108|148
130459|33
85906|72
1936|2
130459|58
175881|98
130457|140
478|13
104695|92
92702|5
130455|46
130455|45
130454|28
130453|53
102425|138
125856|110
130453|60
130452|137
109428|18
133964|72
130452|157
23453|155
68265|35
134178|74
130451|157
130449|131
130448|38
106607|52
46945|10
177900|127
130448|78
3939|101
49170|89
130448|116
114418|148
88731|5
37426|94
130447|86
64969|148
144513|81
130447|99
159793|37
130446|150
130446|59
106092|51
199701|121
130442|37
54923|128
117600|33
11720|106
130442|94
130439|11
59593|20
130437|11
165289|85
129426|20
130435|16
130434|25
130431|81
43610|62
66359|133
77732|132
130431|33
52008|20
130431|126
166266|50
102803|36
130431|13
99888|109
172452|58
130431|7
130430|32
139400|67
130429|66
126303|10
122504|129
96323|91
130428|73
153955|126
126668|131
94396|97
110563|66
77502|104
130428|58
130427|16
130424|132
130424|109
33892|41
130422|67
85262|89
130421|108
75511|77
155672|145
130420|134
130419|93
130419|43
130419|6
39128|138
187880|47
130417|102
130415|21
40682|24
97492|88
80980|114
130415|75
130414|60
15392|137
170198|98
130411|18
75893|76
130411|98
130410|9
183434|57
88670|134
86099|108
130409|149
62692|57
195397|64
130409|136
200320|74
130408|157
103300|49
106253|63
130407|113
15739|143
33431|3
130407|91
130405|135
97591|0
130404|91
126647|45
152411|145
130404|70
130404|119
130404|13
130403|57
147065|70
118669|51
130403|49
76848|27
109964|138
130401|152
88373|16
130401|131
157931|138
148679|84
102082|102
67741|32
82226|34
19042|88
130399|96
199782|74
112901|111
106877|7
24345|144
130397|134
123239|63
88629|156
40044|135
130396|17
130396|122
21684|85
153494|42
123724|79
31342|153
130394|121
33373|143
130393|67
130392|101
130392|55
59837|142
130392|26
48482|124
104232|18
130391|158
130389|130
173346|66
130388|111
130388|157
84901|127
130388|45
130387|59
196759|27
123603|32
130386|27
85403|146
141544|43
148739|102
130384|139
130383|120
1848|108
77640|39
191759|80
130378|106
198969|150
130377|154
161831|49
134982|77
130375|74
44611|11
128990|102
76152|90
130373|33
110203|149
108815|103
130372|131
130371|93
163279|43
125081|106
11906|19
89799|130
33177|76
130369|97
81219|13
130368|28
99215|38
69536|128
130368|4
56466|137
70811|75
88095|49
30609|42
130368|70
130366|128
130366|157
59084|144
130366|101
130365|154
126644|6
59140|75
130364|70
68583|31
130363|70
100961|72
71521|81
130362|138
130361|80
103857|7
130361|61
130361|4
56879|124
130360|33
130360|59
130359|29
79058|30
82479|147
157718|74
148299|70
130359|102
130357|77
193429|28
112397|39
77272|52
130355|117
108819|38
88599|158
68881|143
130355|137
130355|37
9937|73
63325|42
193973|106
130353|154
28129|85
130353|131
130352|4
121572|151
130351|115
130349|78
29037|92
130348|155
80191|4
82745|9
77203|11
130348|80
95638|38
130348|53
130346|29
99700|5
75505|79
130346|4
130345|75
26384|84
130343|48
130339|92
39257|139
100888|123
130337|144
55793|139
121957|116
130334|119
170027|118
200272|26
130334|151
109428|15
130334|133
130333|114
130331|16
130329|106
130328|48
130326|12
130326|141
130324|58
34915|48
64418|153
130322|135
130322|48
103512|108
130320|88
7969|127
129914|15
142323|98
130320|133
130319|23
120133|130
130319|125
19338|99
130319|85
176812|125
130317|13
115680|147
130315|124
128122|30
110369|42
194066|64
130313|93
102894|30
99298|129
77018|146
130312|33
144709|62
130311|65
88208|45
35067|29
66950|49
148817|6
153145|71
155613|114
130309|101
130307|151
198987|99
101642|134
7653|67
20387|103
130307|96
152424|101
130306|122
2593|54
80179|31
74178|34
50334|76
130305|18
130305|81
130303|23
130301|72
2476|113
198947|114
84141|83
130300|91
139587|66
141891|11
152572|138
104567|17
73997|4
148266|68
130300|0
130299|124
130299|148
130296|64
130295|14
130294|95
35706|130
130293|98
8414|74
45805|53
130293|81
130292|22
130289|155
130289|71
117091|42
130288|146
45640|139
135204|76
98807|123
7711|8
130287|133
126221|114
155252|58
130286|134
15345|115
130286|21
130286|54
100784|63
130285|26
27257|39
110760|37
141146|149
130284|54
121020|151
130283|108
130283|20
130282|147
130282|97
81265|49
130281|128
70819|135
91127|12
130281|118
115284|92
190228|80
110708|82
191652|33
110226|59
130278|26
130278|116
99998|122
94845|139
184387|7
130275|14
144062|1
130275|103
106881|26
130786|4
130274|61
157239|77
130273|85
10402|38
107115|46
130272|30
130271|47
98535|16
170522|64
130271|40
130271|97
8212|116
130271|35
72316|44
130269|74
194903|127
130269|38
27845|151
189805|98
92459|19
130268|61
130268|68
130268|55
130267|60
62857|143
156675|141
130264|22
900|90
38442|155
130264|102
50277|26
170510|48
130264|85
36241|102
130263|53
136678|19
111173|23
118542|87
130261|63
120134|90
79643|39
130261|83
130259|130
67316|88
130259|96
130258|11
130257|42
170385|11
90313|21
130256|29
130255|89
57651|107
184938|47
127289|73
118176|0
130255|76
6278|72
130255|54
65404|63
80985|49
130254|29
179195|73
130249|59
115984|81
133181|21
130248|9
130243|158
48515|159
168706|60
130241|109
94724|37
130236|141
130235|127
47710|158
130233|142
130232|139
130229|0
36772|110
170041|139
130227|137
69462|39
82234|136
132566|123
130226|59
130225|127
130225|144
130222|79
16|1
40058|96
117968|116
140910|142
97386|106
130222|77
167133|114
130221|67
130218|98
8228|119
139130|11
110815|77
15428|136
166058|72
130217|30
119433|39
100720|33
130216|67
130214|99
84171|58
130213|79
194145|36
92580|79
8661|85
109435|9
130212|145
103202|63
130212|111
130211|53
179116|15
130210|42
130209|26
130208|8
8931|99
69389|3
130208|79
109982|30
130207|22
130207|91
21974|73
27338|131
121475|99
116094|43
130206|45
130204|135
130203|128
130203|41
130202|2
130201|141
92593|44
174414|127
130198|15
130198|20
130196|2
80299|18
130194|75
22888|142
39613|130
188539|145
130192|52
130191|86
21450|123
67898|43
132247|88
100963|110
185887|143
130190|102
130186|101
130184|31
48900|16
130184|139
147615|23
130183|133
44196|77
130183|18
130182|70
130182|154
119500|43
16696|60
28351|86
130180|50
28809|23
130180|51
181145|109
130180|103
80902|41
130180|126
132317|21
168775|53
75354|65
74040|114
49432|148
97533|127
130178|75
130176|146
112800|148
130176|98
19306|87
43080|123
80489|106
19669|41
130175|93
130175|80
130174|25
95154|54
51307|53
191319|121
172628|43
186247|128
82728|15
79150|12
130174|145
113046|65
130171|118
24807|142
188650|14
147952|68
130170|149
168888|34
130170|61
102013|10
130169|48
130169|55
141587|151
130169|121
373|77
168262|49
130168|44
83593|0
130168|57
128893|91
40502|47
69315|96
120711|79
12605|48
130167|155
128555|136
184813|54
151695|42
118365|7
142411|17
84897|4
130162|138
21499|11
130162|17
127774|126
130162|146
130161|73
1215|21
12905|15
185184|38
80396|91
79787|39
122128|149
130159|52
11340|37
130159|47
130159|32
8074|154
120275|144
91334|41
33650|62
130157|149
182215|45
122793|123
78076|85
130157|36
13571|28
130157|59
4606|120
180296|11
81453|53
137909|143
130156|112
130155|77
43160|67
60481|33
130155|57
81210|93
105856|57
130153|74
130152|138
15153|145
130149|72
91694|5
130149|137
130148|6
164112|14
196819|40
78427|131
167938|27
130147|81
130146|95
40189|109
130146|38
144981|20
130144|84
130144|78
130142|130
7581|92
13980|32
130140|90
96594|89
130138|26
130138|53
183661|112
76644|119
140376|48
130137|34
197940|26
130137|110
29831|129
173189|36
130137|120
27442|100
147411|23
72203|98
130136|36
191529|30
114440|97
130135|60
195648|105
130135|142
127290|74
130133|155
130133|73
17415|106
60876|148
112247|42
28871|110
54815|67
130133|31
130131|16
130128|77
67661|123
186568|77
114880|32
130126|107
44509|130
130124|10
113731|4
97786|118
87082|138
130123|5
26843|143
192834|152
130121|27
99339|132
2693|122
67279|74
130119|66
149367|23
130119|54
97884|74
130119|136
21473|27
130117|98
21482|97
130117|144
31605|13
130116|89
19133|5
143993|15
130115|157
12755|75
130114|70
130114|60
177681|29
124653|81
68136|42
130113|130
130113|128
89182|151
15181|98
130112|57
130111|101
141516|48
130107|58
130106|42
156864|3
172406|139
132761|157
130105|40
130104|112
3662|8
129338|114
59888|113
130103|21
157383|150
103929|44
130103|115
147019|22
88224|30
183425|62
130103|49
20113|95
130102|6
130102|143
130101|2
130098|47
189692|125
171924|106
79870|51
45986|49
130096|12
130095|27
130095|51
107839|112
130094|53
55694|64
198339|76
78408|154
130093|79
130093|67
130091|34
130089|75
14023|127
31798|121
102513|91
138737|45
130089|112
130089|129
130088|54
35613|55
130086|44
34855|63
40774|92
81250|157
130086|109
108462|58
130082|149
35735|156
130081|63
111216|145
163082|22
130081|73
105740|22
130079|37
148626|14
130079|130
130079|105
104538|68
187237|72
130079|65
174005|106
75757|20
192421|93
130078|118
187912|105
130076|155
118381|46
130076|43
33299|43
75100|57
130073|86
130072|73
130072|69
191645|40
130071|50
130071|104
130069|90
130068|158
130068|106
130067|106
42173|29
130065|43
1714|8
130062|71
130062|41
83988|144
130060|96
148612|16
112075|36
130059|59
127191|114
69499|65
130058|26
130056|97
9104|19
83281|42
197312|80
130056|60
130055|3
130054|145
130054|134
25694|137
106363|35
155366|82
130048|93
36671|32
173567|122
130048|130
107793|87
152153|76
130047|29
130045|79
130042|6
151532|66
83146|58
147956|10
130042|54
63989|58
120161|112
91161|87
63565|123
158668|28
130041|81
29295|47
53473|67
130041|151
99000|81
125734|143
66077|156
85107|111
130039|22
161681|84
87942|58
254|90
130039|54
46200|89
130038|13
101148|31
130038|12
90116|154
79404|122
130034|105
71861|13
179480|6
118536|3
105488|30
155460|105
82753|56
130033|118
8386|5
176186|33
98488|69
130029|45
73531|157
62714|93
149844|52
130028|86
130028|25
174616|26
90105|65
167646|87
89641|39
155592|59
130028|103
188904|159
130026|91
130025|20
18652|80
31940|10
136403|102
130025|83
130024|22
55142|36
130024|89
130023|66
130022|47
139113|45
130021|124
160398|90
130020|48
136878|95
130019|64
47023|72
120109|104
130016|131
105519|123
97811|41
185357|151
130014|148
122396|126
191688|92
92633|124
192307|80
130013|55
130012|68
140181|155
125925|68
103760|91
130011|29
130007|134
130007|6
130007|29
16404|67
97548|0
181427|98
130007|153
130007|60
32941|35
128671|30
179040|121
179804|78
101038|111
166215|150
83499|151
130006|39
130006|80
130006|46
130004|72
130001|140
130000|108
130000|15
112080|23
76575|37
177949|29
129999|105
51223|143
125288|111
129998|128
96604|95
11522|94
13783|21
73504|36
129992|132
129989|22
92732|81
57371|41
145580|94
129989|26
63317|95
129987|96
129987|103
160156|102
129986|77
66611|114
77227|140
129986|145
129985|44
175368|84
129983|12
121649|8
84623|77
61826|99
129977|111
24969|93
184401|35
129977|17
129976|124
107073|142
129976|48
48697|48
129975|102
129973|128
148225|27
131023|154
129971|0
110617|90
45883|36
176898|112
129970|68
129970|146
56434|144
158876|54
129969|140
129969|9
106246|33
10700|98
129968|81
129968|101
129967|49
33686|128
110502|137
129966|110
146065|156
173234|148
129965|117
171222|65
129965|20
87879|7
61232|113
103924|105
72258|89
129963|23
180441|28
109702|114
70988|96
170410|48
129962|87
150457|34
129962|99
24315|43
106010|30
101561|5
129962|65
129961|13
129959|125
110032|105
