Post|Tag
64949|144
55179|115
55575|121
79684|136
88782|63
37675|95
55575|5
41469|1
55575|78
30400|50
55575|11
95557|57
96815|87
52667|100
55574|63
15062|74
18924|65
81993|32
55573|66
56728|57
50311|56
50071|147
41773|5
55573|11
52978|41
18253|37
55572|26
37312|73
49011|151
55572|159
7237|142
48578|71
87473|17
55571|154
35240|80
83100|87
42830|119
20659|91
99464|107
37488|108
55571|151
6887|85
18946|92
74334|83
55568|159
52779|104
92372|28
55567|130
55566|97
44861|142
49764|89
38956|61
22947|83
76431|123
55566|94
55565|14
31786|96
55564|118
55563|80
38132|15
51151|34
49816|90
55559|142
17983|103
48255|155
55558|95
12746|68
30428|78
55558|129
8569|39
55555|145
55554|26
30265|20
55551|124
55550|83
45622|94
71397|130
55550|87
68367|44
55550|65
49843|79
55549|158
74365|79
46680|37
53917|73
45782|40
51012|40
55548|57
55548|5
55547|4
55547|157
79986|80
86785|21
49314|63
55547|71
43430|138
22862|89
55547|120
55547|62
55546|149
55544|135
55544|55
55542|72
66346|156
66020|122
55540|95
55538|15
55537|96
57063|23
55536|35
55536|15
14201|134
19034|143
46739|89
5252|74
55534|15
55534|55
55533|53
55532|109
22310|61
55530|105
55529|89
55529|83
71827|121
55527|66
55525|8
77504|48
55524|114
80168|35
90716|34
55522|153
55519|58
8879|87
55518|5
55514|97
2410|35
42266|85
55513|73
55512|57
55512|14
29183|35
55512|88
55512|82
43817|117
55510|23
55510|2
55510|45
7717|114
55509|17
55507|153
55506|44
98536|89
51716|1
11272|4
55506|78
40187|86
55506|65
55505|49
94140|150
55505|121
55503|37
20009|84
36559|97
76454|24
55502|85
43723|135
55500|20
95168|88
55499|12
64437|99
55498|128
91934|80
55498|49
71316|97
55498|30
38259|71
55497|77
98074|77
55496|106
55495|4
55489|102
65547|63
55485|91
50989|123
47340|139
55483|57
55482|18
55481|38
41023|50
55481|44
34953|54
55479|85
97131|59
42091|149
55479|72
40214|22
79031|153
55479|1
1741|132
84426|48
55477|48
97287|127
66104|11
50097|150
55477|80
14548|76
55475|135
55474|110
55474|44
44341|128
9541|83
28643|69
40382|13
55473|132
42090|84
55473|101
36832|14
55472|158
55470|71
55467|64
55466|16
55465|156
55464|122
75945|91
55462|90
18122|63
40224|33
55462|105
55462|88
41839|54
67713|157
53939|91
84081|87
55461|139
55461|68
80823|153
55460|17
80068|78
55459|98
58|131
55458|35
88434|153
55458|24
45563|43
55458|100
81078|134
54762|155
42683|105
55457|36
55457|67
2401|44
20500|115
28688|53
47721|5
47398|3
26442|20
55456|141
67569|41
55455|66
6132|7
55455|134
55455|58
14097|157
90254|67
55453|100
4445|132
36623|121
99827|147
40045|149
60531|152
55451|92
28013|72
55450|76
73529|88
58222|158
55449|92
55446|16
13100|23
54471|7
69212|97
59876|79
45787|82
55446|126
1026|112
28477|131
55445|74
23425|80
55443|49
55443|2
19311|129
41333|54
55442|153
55440|7
12420|59
94623|109
55439|110
9727|24
83507|65
55439|43
14598|131
60263|94
64000|19
55438|134
18238|151
55437|36
63316|121
55435|82
21573|154
58580|23
55434|17
16490|103
72768|112
55434|26
4105|104
55432|69
47789|67
55430|10
92677|150
63136|149
40303|29
19181|14
55430|68
31048|48
71067|47
50036|129
71926|98
55430|118
36146|150
76838|52
55430|76
15758|33
55430|113
44368|144
53311|135
23045|2
55427|74
90460|85
51044|53
49764|78
54736|7
55424|25
54219|158
55423|108
59465|64
55423|33
41181|50
55422|155
38571|69
79467|96
55420|110
55419|29
80161|102
55418|118
4699|87
37977|105
55418|96
73707|57
55416|105
8299|60
77497|48
48732|18
57322|63
55416|154
82699|80
55415|13
55415|131
17464|20
29614|3
73450|107
43267|107
20424|159
80135|113
55413|113
90882|21
43969|120
55410|125
52690|60
69755|5
44902|94
22540|70
57397|97
55409|99
19604|17
55408|13
94197|51
55407|99
48070|26
42375|68
62854|91
38199|158
55406|109
55406|129
59183|3
55406|136
21116|159
55401|79
60685|88
55400|51
55400|147
37736|41
55399|123
55399|45
55399|32
55399|3
45866|128
78982|76
55397|30
89641|27
55396|157
81194|153
55392|27
43803|21
43436|44
7858|37
40855|42
78311|138
55390|150
55390|156
41806|68
55390|32
55389|114
22305|69
51818|102
1639|128
97116|116
49886|127
23262|135
55389|98
82546|137
55389|55
31219|83
55388|83
10625|5
32110|27
45872|97
41000|113
39908|123
49599|153
49181|44
47456|96
55387|25
82398|131
61559|122
59325|120
55387|138
73653|148
55386|150
47861|24
65988|82
48038|37
97747|149
55385|32
38199|145
41355|63
56539|46
55382|55
2783|100
55380|96
12103|14
79892|56
46314|4
52031|40
55379|74
55378|92
98610|141
55377|69
55377|57
23022|44
55375|79
28243|111
88041|135
44507|78
69884|123
78834|150
55374|5
34523|72
55373|139
49017|117
42680|157
12891|1
55373|113
51348|85
55373|91
55372|103
23335|82
51372|101
39628|95
55372|113
28895|88
55371|76
55371|154
51386|110
55369|31
65372|96
66775|36
55365|142
16773|152
55364|140
55364|65
97644|154
55363|60
55361|106
7815|23
40536|12
55361|28
84128|122
42188|156
55361|5
72108|120
49723|94
90670|29
55360|136
83713|73
55359|89
55358|129
55357|100
40128|98
79388|90
55355|124
18485|4
45026|18
45803|70
55353|7
91061|148
42743|2
55353|27
38267|92
55351|117
55349|120
25249|34
55348|75
55348|157
90678|59
55346|10
54809|32
24857|152
71524|52
55346|158
55344|0
22033|26
55344|86
82885|21
55343|78
42877|16
55342|108
57509|68
55341|80
62518|143
55341|55
55340|111
55339|145
50054|150
54101|100
54024|96
55339|137
3521|94
34104|30
44152|119
55339|18
55338|134
86506|41
55338|96
3736|138
78928|48
53964|159
55337|71
49494|130
55336|78
26374|109
51084|61
37100|156
55334|106
55334|80
55333|55
55333|13
41632|101
67690|89
55330|113
27281|1
55329|138
67456|9
48009|77
55328|114
5254|149
55328|121
79780|26
55327|53
45590|153
74424|37
94704|76
55327|124
72540|82
52296|148
55326|14
79019|78
55326|51
55323|27
55323|25
3327|121
55322|154
73422|77
43036|137
55322|151
55322|36
93961|19
64685|119
52525|122
48431|40
55320|85
93315|3
55319|11
48238|155
89165|115
55318|57
34683|65
47115|36
55317|86
35901|22
76536|135
55317|56
55317|96
24543|21
87871|17
55316|54
30168|113
55315|110
23773|39
62241|145
55770|141
55315|103
62824|107
49319|111
55314|10
3842|67
9504|129
42820|17
39938|99
55313|25
55312|39
16942|98
94538|29
52431|53
79743|147
55312|35
64838|54
55312|65
30272|45
48901|26
55311|85
73105|155
49046|19
55310|54
55309|19
5157|48
92888|34
68796|76
55309|71
39543|119
55308|71
32279|125
73315|55
55308|73
9802|109
57687|5
55306|89
40194|115
29912|155
55305|110
99032|72
55305|41
13977|70
55301|40
64741|51
55301|35
46833|28
31876|10
55300|78
38447|157
55299|62
97009|122
43669|59
93234|79
39276|112
55299|2
36080|94
85831|60
55296|71
79685|56
66666|103
55295|156
45769|117
58909|101
55295|75
55294|60
56825|134
55294|24
88552|88
76259|84
40209|117
25999|145
55294|103
55292|89
99252|16
47128|51
55292|150
55290|125
55289|36
40009|114
55288|23
55287|6
55286|94
6622|6
55284|40
24646|83
55284|31
7181|37
22960|10
35652|77
55284|51
44981|119
55284|15
48448|38
55282|106
55281|85
55280|147
46704|94
8526|13
57818|127
41459|73
32708|30
81462|63
55280|107
55279|88
92854|115
55275|127
41306|1
61076|99
55273|2
55272|21
55272|125
81625|96
55272|110
51749|66
16568|68
55271|94
55270|158
39227|149
55269|68
81180|6
85799|52
55266|38
51208|56
28381|150
81736|110
38265|57
55266|147
55265|156
43173|105
99561|158
55263|22
55263|111
22318|4
99800|88
54859|91
32619|45
55261|19
55259|4
37836|44
55259|132
55259|90
55257|50
52088|1
97879|26
57326|77
55253|153
66270|100
40822|99
46481|11
55253|81
16035|53
20608|145
55252|153
47012|94
55108|123
55252|60
55251|117
55251|64
55250|45
38208|46
38660|67
36175|74
84702|54
55249|116
55248|56
86214|46
55248|17
65206|118
55245|74
55244|144
55243|6
55243|136
83480|113
43609|18
8205|0
55243|59
55242|149
29961|23
55241|45
55240|51
61272|136
47197|84
52209|68
55797|159
42022|107
55238|63
9486|104
95230|128
55236|22
15064|114
33533|26
75575|112
55236|10
14746|79
55235|109
51449|46
80111|136
55235|112
76260|143
66477|4
55234|96
13451|103
55233|60
22441|58
85727|62
55232|11
77364|147
67888|78
64276|56
52581|42
55232|77
55230|18
51861|143
55230|138
41197|104
55229|19
55228|145
20666|23
52948|100
55225|113
6726|115
40150|48
55225|101
83015|139
55225|15
55224|32
55223|110
26400|9
55221|122
97867|44
38826|136
55221|35
40286|30
64396|134
55221|105
55221|123
55219|13
18283|72
59165|143
55219|89
40009|1
19208|76
55219|76
86860|14
55219|140
49765|124
55219|52
35673|51
55219|79
65863|2
55218|5
4540|150
69948|107
55217|55
55216|159
55216|84
55215|136
63358|127
55213|131
23062|48
55211|157
15394|5
47733|139
3904|117
55211|103
36929|5
16585|50
52973|33
55209|81
44749|100
6335|37
55208|124
54650|119
40607|142
1293|20
55205|115
41197|122
55205|156
7322|18
55204|54
55202|0
38413|148
55202|26
51097|68
47074|43
49986|33
10795|5
55202|94
50264|114
55201|56
87934|120
71140|27
89933|75
55200|39
93577|23
55199|120
55195|24
55194|98
55191|72
12199|62
92005|57
55189|124
1901|28
55186|72
19507|19
20541|22
55186|126
55185|137
64565|107
51029|23
55185|73
55185|103
55184|95
55183|84
44851|15
55182|45
5275|37
32116|109
80122|158
70734|153
55182|53
68692|3
37304|102
36982|49
60341|145
55180|13
55046|147
55180|57
32766|98
64967|140
55179|48
81339|152
99825|98
86065|136
55178|36
33539|50
45955|152
16480|143
62150|56
55178|117
55175|40
84701|113
57645|101
55174|61
42726|74
55174|95
55173|61
98161|159
48527|154
41903|19
55172|139
55172|21
43834|98
55172|151
76866|71
55170|10
55169|81
57339|56
55167|156
41656|26
55165|154
42495|75
92106|17
59209|48
55164|71
3401|23
55162|144
55161|139
55160|139
41218|14
88293|159
55159|62
55159|97
20206|5
55157|39
55156|46
55156|88
55150|104
55149|52
70903|159
55148|9
55147|126
25284|135
47057|64
83803|108
39723|129
30744|155
55146|110
44384|122
21678|30
55143|152
55143|49
25792|4
55143|31
77605|61
55388|98
55142|92
92805|37
55142|77
55141|35
37693|80
57859|81
55141|30
52074|36
55141|51
37719|49
55140|102
93249|101
55139|42
49992|72
55139|54
55137|107
11240|155
21767|117
55135|92
45775|133
55135|65
40386|59
55135|110
44020|13
55134|107
9305|132
54195|98
45222|154
45076|17
94828|156
89310|10
67687|88
55133|17
6472|146
10931|129
55133|31
38399|154
55132|137
55131|4
55130|129
55127|124
54470|71
20705|28
25058|39
47942|35
55125|25
55125|21
87173|158
91613|33
55123|93
55123|148
55123|126
18715|25
55122|143
39954|149
55122|13
87762|97
63672|96
55120|0
97335|136
41129|120
2108|119
22530|118
55120|21
14718|73
50210|113
55120|121
71863|63
92095|104
55118|37
55118|138
51497|57
44153|57
29206|44
67093|104
55117|117
55117|9
85305|10
55116|116
52465|69
55113|153
56363|49
39248|26
55112|57
87245|35
55112|62
61579|5
55111|146
62795|147
55110|98
22555|142
55110|151
55110|54
98715|147
55109|107
18331|156
55109|102
20631|97
45367|86
55109|5
81150|139
91379|158
55108|128
44871|60
55107|12
55107|0
55107|100
46238|156
53221|39
55106|103
26005|83
55106|6
67580|57
55106|53
87174|147
81504|73
55105|112
55103|18
47665|40
55494|95
55102|142
13279|100
56862|16
55102|154
97477|64
55101|56
49304|123
58260|26
55099|99
53107|139
17264|157
55098|37
55097|114
55095|121
55095|101
39800|103
9808|79
55094|112
3398|99
55094|148
8981|33
55094|30
47458|50
45493|73
74959|134
55090|90
55089|125
55089|149
73358|1
55086|41
56544|105
55086|7
20907|101
55084|17
16599|92
59881|95
55084|36
2125|102
55084|125
55083|125
54309|77
30926|111
84161|30
65539|57
55082|27
32602|157
55081|25
58776|140
55081|114
55080|104
72535|8
50366|86
78159|42
87018|153
55079|91
79029|99
55079|6
24966|59
55079|82
3283|60
55078|116
55078|20
50860|141
55077|85
55075|96
16382|56
99903|83
55074|155
9933|80
31591|113
55074|13
32295|16
55073|36
15897|156
55070|106
55069|7
78853|84
55067|24
55065|27
85988|146
48129|81
55063|122
69681|100
55063|94
55061|146
55061|138
31705|44
81592|19
55058|133
84463|3
40101|34
26896|82
63855|71
55057|116
55056|116
61811|136
99295|19
66210|25
55056|83
55055|56
55055|138
18211|0
95785|76
55053|138
24026|146
76897|119
55053|130
75179|103
55052|112
54272|139
27932|125
55051|69
55051|95
48402|150
93871|64
41594|147
67582|63
55049|103
37571|86
55049|130
8914|72
55049|105
24149|64
59587|13
65792|50
55049|144
64816|154
55046|37
55045|152
31340|155
55044|124
36910|70
55043|71
44487|52
76023|63
60494|9
55043|57
55043|27
55042|132
55040|34
44300|15
55039|151
55037|146
45161|123
55035|21
55034|143
7840|68
72863|95
55033|26
14010|39
55032|49
54329|52
78764|89
55031|99
16840|103
55029|150
75709|6
37091|19
8479|97
35193|152
91738|125
55027|103
11714|46
51901|109
55027|52
85156|64
55025|80
55024|95
55023|112
55023|13
55021|33
55021|76
55020|118
40704|129
55019|139
55019|58
33497|147
39355|80
55018|48
55018|100
55017|44
55017|22
55017|147
5250|91
66190|22
47710|88
51381|51
55013|8
1398|72
99355|84
55009|85
31008|133
55008|156
55008|75
55004|64
55003|104
55000|58
54999|143
54999|47
54998|18
54996|32
54996|54
61170|144
48591|7
74|131
50164|25
44027|79
54995|6
81432|59
40245|37
32735|26
70102|78
66376|4
54994|24
54994|106
9895|123
87420|52
57219|9
54994|111
97367|159
47950|81
54993|51
44234|46
54991|18
75149|140
47179|57
66239|89
54991|36
34315|109
44290|147
60689|44
53570|63
28718|126
54990|118
54989|101
54989|5
96923|34
54987|137
80011|95
54985|108
1117|139
54984|111
54984|60
54983|156
73585|136
46859|82
54982|75
54981|71
41393|43
1975|106
54979|140
65646|115
53641|81
54978|60
70189|56
46757|64
54978|118
28082|34
53717|128
54977|11
54976|7
54976|104
54975|55
54972|64
66041|66
42313|4
643|91
63863|11
54972|125
54972|80
48701|126
54971|149
9855|56
54970|155
54970|116
54969|14
48637|81
54965|77
48519|46
51390|149
54965|13
54964|29
25785|151
66018|103
54964|136
54963|38
64622|136
53961|138
22705|30
54962|93
54961|150
67853|55
54960|13
54958|8
66623|16
52456|61
45454|85
54958|34
46384|90
74201|50
54958|79
25434|133
83168|64
48296|152
55896|75
54957|130
54956|6
67939|121
54956|42
20505|6
54955|157
54955|116
9814|84
82765|58
54954|1
54952|15
18079|124
54952|113
54949|133
71747|132
88472|39
54948|112
54948|67
8964|143
54947|122
50452|61
54946|12
38068|69
2440|146
23930|2
54946|97
54946|67
99670|157
94056|128
45057|44
38594|81
54945|106
38217|54
54945|138
33818|134
54943|77
54943|88
84689|20
54941|145
54940|5
54936|65
54936|135
48692|114
54932|46
54932|41
54930|122
54928|146
9075|129
98861|82
54925|83
14009|35
86682|37
41247|46
54922|66
44841|144
29023|66
55741|42
54922|95
45212|84
529|23
54920|47
68142|113
66778|39
54919|74
24227|66
54917|36
54917|34
35463|72
75866|83
59663|120
52375|146
70702|78
54910|38
54909|118
54908|86
54907|117
53633|73
54906|97
73129|97
54906|102
50822|94
54905|31
6272|106
76602|99
54905|74
63356|116
47058|136
45055|82
54904|18
61806|153
54904|10
19520|125
54904|78
43099|98
87844|50
58491|157
54904|105
3527|129
54903|143
59809|106
54291|68
16333|18
91719|119
54900|107
28042|89
54899|44
19848|122
69537|27
46780|141
54899|103
54898|104
54898|106
54897|134
27615|90
53011|131
2410|96
54897|51
54895|60
54895|133
46134|77
67783|120
54894|121
54894|75
87834|64
42995|61
16952|8
81345|72
87108|18
54894|128
54891|79
46260|132
54891|63
50703|157
41975|33
54891|0
54888|143
19215|92
54885|116
15467|64
54883|62
37273|145
71467|79
75679|49
54881|51
47247|104
54878|152
6616|157
54877|10
19206|19
63658|42
54877|122
44690|88
54876|81
72821|63
54874|105
46271|26
33508|62
80431|39
54873|148
52033|145
54872|71
54871|65
54871|77
54870|72
54870|21
2595|95
39874|25
54870|69
34735|140
50669|59
34206|129
54868|126
25068|94
54867|50
54866|16
54864|26
54861|93
54861|143
24376|135
34283|8
54858|5
76457|20
54858|142
54857|132
20429|97
68584|47
51425|5
11807|35
96016|110
54856|148
41586|139
87292|80
54856|136
54856|83
57641|117
54854|15
54853|85
54850|66
61948|136
54849|105
54849|72
54848|4
39736|67
19248|13
53771|125
54845|5
54844|93
21533|60
54843|42
93160|112
92919|159
54841|115
54841|52
45515|155
54841|98
54837|57
54837|15
54837|126
54832|1
54831|109
29512|37
54827|41
96603|144
54822|149
45370|68
83239|36
54819|46
4154|16
54819|49
64343|154
54817|76
54813|118
37702|143
14011|159
56294|30
54811|89
54811|16
26870|141
54811|29
54811|135
72773|54
65141|40
54811|122
10904|121
54808|59
88634|153
48221|152
87|119
54808|78
87513|86
54807|84
54807|47
27169|58
66653|103
54806|91
28561|7
54805|110
54803|20
90827|65
86022|33
50453|1
54802|47
50437|80
97869|128
64762|64
54800|104
71523|81
76845|105
54800|38
94924|114
54798|106
74171|92
54798|45
54797|112
73284|7
54795|77
51299|32
54794|19
54794|9
54794|44
54794|133
36878|114
54793|37
54793|40
88578|108
95075|18
92133|7
54791|7
54790|150
54789|81
54789|83
83679|90
66139|57
54787|144
54784|109
54784|141
54784|50
23336|138
54155|21
2721|104
95712|90
95542|68
54782|4
54781|102
83423|98
54778|92
37592|126
45477|116
38573|81
56905|108
55901|94
42465|132
54777|12
54777|47
48087|123
47609|138
64146|144
68538|141
49153|2
69727|126
54773|55
54773|157
54773|113
54772|114
54771|140
15664|47
28265|39
91555|130
85232|112
53122|61
72646|7
44513|1
54770|39
54769|22
24992|64
49811|113
54768|19
54767|131
6191|112
67660|128
54767|21
54767|58
52928|36
37209|59
80916|64
54758|27
87441|106
54755|77
5383|145
54755|82
67002|13
88985|129
54754|42
49226|77
89652|89
54753|111
45129|33
54753|112
70794|24
48948|55
32958|70
76243|88
40565|127
54752|133
45135|63
54751|103
54750|105
45665|109
54750|156
54249|97
54748|147
54748|87
62807|149
54748|60
54747|123
54747|113
54746|130
70935|87
54746|39
40550|106
30183|17
54745|130
631|131
97507|72
54745|74
76074|134
54744|118
54743|54
54743|152
41915|95
54743|159
54742|83
92901|159
54740|99
87362|134
53535|45
37290|134
30104|62
61265|24
54738|59
85999|147
54738|77
21315|144
47443|63
54737|6
93675|56
55249|33
54737|154
54731|138
54731|144
13552|147
54729|102
56263|137
54728|110
54728|126
54728|109
54727|82
43431|96
54727|42
49921|42
81332|5
54722|98
45804|148
81648|126
54722|48
24827|95
54721|100
3470|7
6792|87
54720|132
70151|56
54719|119
54719|8
54719|17
69952|126
54717|95
18909|7
54715|2
54714|140
42367|149
54713|22
31442|94
72901|8
73205|91
51180|119
41244|147
54711|73
54711|141
54709|90
54707|41
70226|80
54706|141
54702|11
54700|50
74844|82
54699|94
54699|153
75117|136
54698|146
66396|16
54381|141
54698|124
69275|33
54697|85
44264|39
54697|95
66325|153
54697|1
44123|74
40559|80
54694|150
60861|57
54693|0
64861|140
38649|135
38064|4
25354|72
62470|135
54691|120
1504|157
54690|17
56622|73
45398|79
54689|45
54689|83
77043|103
60190|52
43679|13
54688|112
54688|108
35853|150
98036|116
54687|75
54686|139
32807|4
54686|6
42288|72
92053|30
54685|31
37094|118
27297|18
57845|74
54683|107
62705|27
54683|139
8121|84
47401|10
50899|84
89729|11
54683|79
54682|59
17364|64
54680|158
46821|117
61593|28
82786|146
47971|20
54679|76
7613|19
9632|159
54679|104
54679|8
54675|141
54675|12
53231|109
17621|55
45371|153
93193|20
54674|117
54673|35
14177|36
54673|81
54672|101
54671|124
54219|65
54670|119
25066|73
54670|138
54669|83
54666|127
11792|153
35333|4
54666|122
54665|66
54665|40
37754|123
8772|96
54665|27
47622|147
65432|104
44545|91
89144|124
54664|97
54663|74
42012|80
88266|107
54657|1
54657|86
54655|8
31922|25
50568|19
73197|57
73784|34
54654|54
60098|71
54653|111
54653|30
54652|105
14789|108
59286|10
54650|132
66603|141
54649|34
87612|34
54648|85
54647|126
44207|73
90886|92
54646|43
93473|152
50244|39
54645|43
5999|71
54645|77
54642|83
54641|34
19657|43
29151|43
76640|90
54641|76
60148|35
54641|127
56383|96
54640|66
54638|135
54637|6
34593|126
47523|93
8934|6
73829|121
89794|13
54636|28
54634|118
11063|24
51291|113
54634|112
54630|61
43458|127
36623|3
54629|3
82390|63
54628|151
12931|0
54627|19
647|133
54627|33
73167|110
54623|64
18231|24
18396|97
78117|38
41111|87
54621|70
50174|46
54620|116
54617|7
54617|87
43328|55
54614|10
45269|94
54613|96
431|125
54613|148
54611|46
94888|74
53193|10
50801|51
54607|43
56079|137
54607|92
53526|142
1193|63
86350|108
40164|99
54604|127
54603|120
18469|67
54600|121
40785|151
22244|99
54599|106
54599|37
87857|66
44280|20
54597|4
54596|128
44570|87
44985|140
54595|58
54593|152
79968|24
54593|3
66415|59
54592|43
54591|14
54590|48
54590|36
54590|47
81614|145
54588|126
51391|48
68779|15
54588|127
72480|97
54586|100
55893|62
82042|23
54585|68
41457|118
1604|111
54585|56
27100|13
54584|105
83190|124
54583|109
54582|123
54581|57
54581|131
33818|59
53297|146
63102|34
54581|74
54581|21
71707|10
47056|26
11994|22
54576|97
54576|127
54575|145
54574|100
26856|30
54572|74
54571|24
59148|101
54571|133
54570|157
77802|77
54570|45
533|139
50238|16
54570|153
54568|51
35753|150
54568|46
5928|51
54568|73
36678|149
54567|133
54566|51
39615|82
41755|3
61979|30
54564|128
22078|41
30654|31
54564|94
4195|153
87233|150
54563|88
26883|112
76431|77
54561|29
34313|133
90786|69
49549|117
42234|28
54559|5
54558|14
17236|10
54557|69
37689|57
67728|50
54552|144
54551|85
74900|86
54551|154
54551|60
3050|144
43697|66
54551|49
54548|70
54545|134
39309|94
54542|145
61085|35
40331|76
54540|159
19128|70
54539|55
94432|5
54539|11
66878|1
54538|114
54537|72
54536|139
28650|86
46397|58
54536|138
54536|119
54536|88
65873|19
54535|31
75472|17
54532|36
54532|73
649|104
54531|47
20084|122
78668|124
67497|79
37299|123
20254|58
25601|41
93139|57
54527|124
54527|121
72923|134
37637|76
54525|4
54525|147
29753|22
99874|10
54521|150
54519|83
11161|93
54518|8
54518|18
54514|105
54514|13
43572|71
54512|12
54510|138
98171|110
54510|120
26551|107
80671|77
45517|72
54508|68
42502|53
54506|13
54506|129
88582|76
64855|65
54502|25
54501|14
54499|68
97401|143
82655|39
54499|143
94760|28
54496|66
45846|120
74438|46
54496|89
54496|138
54495|128
66371|49
54495|107
13867|12
90975|155
54495|100
41287|71
42359|159
54494|33
54494|102
327|75
54494|22
49259|110
72846|43
54489|92
11897|129
42711|102
54489|31
56816|92
54489|124
41889|12
54489|84
49732|107
54488|45
30066|104
54488|105
20348|68
75071|0
54485|118
48755|87
21433|27
54484|42
54484|94
24127|36
54483|157
12494|57
26781|51
29448|47
54483|6
58851|73
54482|29
57463|93
54480|2
41371|99
2079|14
27845|135
92621|141
54479|33
54479|8
36574|70
40999|125
54479|87
54479|112
57876|46
54476|88
54472|46
22356|125
54471|65
54470|77
55852|6
54469|30
1424|105
54468|87
54466|109
54466|63
12956|154
54466|24
54466|62
54465|66
46529|103
38133|37
54462|133
91618|77
43992|0
54461|151
21869|117
54461|35
54460|56
63127|133
54457|107
77601|74
50074|39
54456|93
54455|33
2132|65
88523|90
54454|53
3155|83
62387|130
54453|41
55860|135
54453|68
98718|84
41564|55
73835|15
54453|57
67084|109
54452|49
54452|133
54451|6
11577|34
97645|17
42378|135
54451|91
52165|121
72734|56
50841|6
24132|86
54449|128
54448|131
8639|133
79627|97
49245|70
35820|64
54446|74
61581|148
48558|80
54446|141
29842|136
54446|136
70034|57
54445|15
90103|88
54445|5
50704|143
54444|32
16396|16
54443|139
80910|97
54443|119
54440|125
49210|58
54437|42
54436|36
30911|43
89805|17
54435|81
54435|109
8393|16
54434|26
54433|37
54432|78
35825|25
54432|128
36111|12
54431|45
57558|34
74594|144
40171|8
69968|29
54428|18
10100|22
54428|15
54427|24
68360|138
54425|113
47279|24
54422|63
54418|158
2072|151
20660|40
54418|24
89731|7
54418|127
54417|79
68247|33
54417|127
54415|27
54413|63
30564|8
56522|76
54413|127
54412|134
6642|157
54411|95
54408|70
68236|59
54406|127
11825|130
42737|70
54405|85
20900|85
54405|114
55258|55
54401|69
54400|73
17807|147
20996|67
78892|130
54400|80
54399|89
46208|134
54399|97
88983|130
54398|25
57276|108
49115|60
37133|95
14969|1
54397|134
54397|125
54396|77
12941|100
53352|63
48147|37
54394|144
81270|130
54394|26
51416|156
63985|87
54393|8
53762|100
5642|68
54393|97
60719|128
54392|114
54391|24
44182|81
54389|82
54388|35
67604|4
54387|44
48520|55
54387|89
47846|4
54387|61
54386|140
54384|88
54384|147
2779|42
54383|39
54382|123
39818|7
54380|124
54380|68
54380|11
37234|149
54379|129
66473|6
45647|150
71081|139
54377|118
47171|122
54376|87
68258|77
54374|25
42257|96
91845|14
54373|134
54372|41
54371|22
54371|128
41664|159
54368|135
54368|24
54366|39
54366|15
54365|102
54363|93
88372|124
54361|78
70466|103
54359|151
75572|139
54357|19
54357|86
54355|30
76031|89
54352|59
54351|78
60965|3
54347|132
8970|98
72072|20
54347|12
54347|37
29566|94
54347|47
40722|18
54345|53
54342|68
54342|29
54341|140
54339|117
43605|138
54338|112
54336|49
26406|123
54335|134
59747|155
49810|96
41421|63
39744|116
54334|35
30688|16
54333|99
54331|55
54330|91
54328|50
13264|143
44882|93
36994|68
54327|8
58743|0
54326|63
54326|64
35763|58
54324|150
48967|48
91431|104
93277|96
54323|12
48673|91
54322|84
54322|121
54321|7
88696|151
54321|18
44979|100
54320|104
54320|156
68896|132
54319|45
52230|144
50556|83
20030|136
26325|93
54317|130
52324|85
54316|91
8122|157
28308|62
54315|113
10336|154
61402|55
54315|66
61597|83
97675|119
54314|30
34589|96
66740|51
88816|94
54313|127
12572|127
33978|117
54312|104
28562|114
54312|132
72982|39
38215|39
54310|153
54310|26
54309|142
65885|101
54306|57
65200|0
54305|48
14752|150
54304|18
54304|105
54304|8
41566|102
33777|69
39625|145
54303|52
54301|109
67973|37
47498|48
2243|60
56122|31
82158|53
36876|159
39950|147
54301|16
54301|60
54299|147
54299|56
13564|85
33506|44
39664|53
54297|131
21326|9
54297|84
3304|62
94659|6
54297|49
35029|119
43519|147
54296|44
11669|135
52301|19
30060|65
79674|154
43929|139
71240|12
54296|1
755|133
10729|132
54294|134
31795|49
74890|82
54291|129
88561|41
54290|90
78270|48
43468|60
4888|40
54288|2
52701|23
71557|110
45335|112
54288|135
54286|46
54286|88
48570|97
71768|148
54285|135
41979|105
51251|89
54284|56
54284|54
75385|159
54284|99
21002|129
82378|110
54282|68
42457|32
21671|80
50071|65
54281|108
92166|33
54277|45
66766|138
54275|38
54273|120
54273|72
54272|75
13451|78
54271|123
54271|22
54269|94
94700|135
54269|25
51700|122
54267|107
16788|21
45509|107
54265|102
380|71
47163|38
54262|34
54262|80
66950|36
63044|74
41965|33
11676|81
54262|65
54260|46
54259|112
54257|89
54255|39
54253|149
16851|102
50306|117
38349|11
54248|75
40388|108
33705|108
54247|30
9673|71
54247|114
10540|103
54246|53
54246|64
45069|68
54244|108
54243|34
10546|140
54242|53
14739|144
46418|159
34828|8
54241|146
14011|16
74936|113
54241|20
35959|118
70551|63
54240|37
23649|142
65388|80
44345|139
3489|112
42547|89
88533|57
59847|98
54239|103
30292|32
79509|103
54239|15
95238|102
54238|57
54236|92
51172|53
37424|152
54235|47
7001|77
78430|95
54233|5
290|79
29214|2
54232|81
91041|85
54231|75
54231|51
54230|134
79854|60
54227|69
7308|19
7619|47
54226|4
54224|39
73474|90
60204|9
54224|10
54218|113
