Person|Tag
9243|76
8144|146
7924|5
4313|70
829|143
2432|30
9802|111
4289|99
6548|93
9573|147
8964|154
2578|141
1425|9
8821|143
4868|114
8181|89
9988|106
2898|47
9882|84
6073|80
5078|25
8017|41
1283|11
3661|110
8955|22
9298|48
4474|62
7074|9
818|24
6228|56
9364|150
6551|76
7244|96
9741|43
9815|144
6755|95
8072|2
5994|148
4775|12
8972|17
9462|60
6517|155
8622|71
6152|29
7629|58
9922|48
8072|105
2469|123
5436|51
2805|126
3969|15
5943|146
8227|61
9237|76
7464|61
83|57
8822|142
9900|16
1999|48
6756|84
3298|44
9895|133
2444|62
4945|93
9729|65
6034|23
9008|52
7540|152
6003|88
9104|112
8404|19
5740|111
6242|150
2957|113
5994|49
4378|83
438|61
836|123
2316|89
9266|25
9969|88
5258|27
8948|67
6891|142
7719|11
9740|125
6750|16
9912|49
7888|53
9916|31
4850|136
8361|14
9093|89
9056|112
5377|121
2484|10
9862|9
3364|111
1043|30
9975|77
3654|44
7556|121
9845|149
3143|18
6838|109
7383|41
7643|92
967|155
5534|125
7898|3
3278|157
1944|126
7725|101
8505|54
8829|13
8641|1
9905|53
3685|23
9996|93
6362|80
9733|159
3679|81
6999|31
9845|5
9176|44
6328|133
8644|4
3002|37
8982|126
9765|96
6325|61
6936|2
3733|119
602|119
9853|128
3508|65
9993|26
9133|132
4550|41
6402|159
9504|13
8540|22
115|98
5560|132
9014|100
5012|93
9455|42
9369|6
6068|91
6294|92
9910|101
6419|26
3590|96
7043|51
9373|55
8642|128
9495|122
9644|36
6937|77
9427|68
7063|104
8784|52
6093|4
5339|76
6477|2
9741|100
1888|133
5916|145
9435|104
9205|103
8716|69
2409|43
7728|27
9804|150
9958|39
7591|112
9204|57
9930|72
5371|53
9859|151
3785|6
9648|48
1712|70
2605|5
6577|62
9008|134
8823|13
4846|50
3458|116
113|57
625|99
7230|56
7048|77
2516|42
4904|39
7775|95
5723|140
4516|32
4434|54
8934|84
9941|0
6220|21
9485|18
1427|70
8289|35
8408|26
1436|129
6101|127
7287|28
9166|65
8376|19
5364|121
1021|136
5977|127
9571|121
920|95
7832|38
9556|53
6810|51
6715|111
3471|75
9974|57
8559|24
9976|119
938|105
5677|125
1536|121
9977|73
7677|30
8579|114
8883|14
9001|76
4367|149
9070|131
7299|59
9737|87
882|32
7829|12
9367|0
5210|2
8989|134
402|121
2960|55
8547|142
4605|29
3137|121
9336|117
5044|70
9081|27
8450|143
9655|37
8961|49
8141|80
2807|16
5672|50
9823|110
6981|17
7494|16
9569|36
9445|140
6436|109
2544|55
431|130
7197|93
8659|47
8615|104
3751|113
7871|6
3631|138
7927|112
8321|125
7440|118
9730|145
8426|46
8620|74
5480|28
1376|33
6813|61
8842|27
8294|36
3495|9
3139|34
9543|42
9716|18
7455|120
8296|142
3685|111
4266|64
3023|108
9911|98
5514|38
7642|110
8828|23
5112|69
2423|106
9988|23
6358|82
3301|56
7302|78
6862|61
9984|124
914|24
2204|118
6109|16
3836|25
2490|57
230|50
510|13
8485|20
8815|50
8277|6
3351|9
3002|36
9252|149
6889|0
1960|23
7284|18
1112|96
8283|22
1638|65
9717|118
6135|26
9433|73
3791|94
9851|156
5667|35
9844|61
9944|71
3570|33
8587|147
9889|94
6782|126
8357|76
3318|102
7520|34
6137|98
8483|56
9305|29
9358|132
8786|12
9073|137
8382|13
2035|95
6036|46
7147|134
4438|134
3428|142
8021|41
6739|114
7964|42
9674|34
9935|110
6904|129
6129|14
8145|94
5356|111
3526|106
9471|141
5839|88
4346|138
4132|104
8623|17
7650|33
2541|68
9277|6
5107|91
9348|115
9910|94
8429|116
9294|123
4011|83
4656|140
7131|8
2754|78
4113|146
6362|57
2905|151
2450|100
7954|2
9881|28
9862|141
7765|129
9973|56
6642|115
8274|148
4277|67
884|10
2778|144
8836|26
7430|15
5669|57
7012|25
6380|77
8055|153
8891|155
8965|156
7474|68
6657|26
3568|148
9250|58
9678|58
4800|47
3875|88
6768|13
8413|39
6090|134
3491|49
9382|29
5590|141
7057|20
9883|44
9629|115
9309|110
7698|77
6742|72
5875|107
9959|59
8029|85
9784|25
9190|73
9416|125
5252|20
4957|74
9528|83
1998|132
4501|39
3901|14
2652|116
9925|22
9386|62
1482|16
3565|44
6544|72
9930|22
341|111
8868|90
1553|57
3962|53
3752|66
6420|102
8765|54
2681|25
7784|119
7863|29
9929|71
5504|77
9830|53
5084|80
6796|40
2263|136
9893|147
6936|7
6124|20
6209|114
9927|123
9860|39
1989|123
9136|1
989|45
7182|15
9019|137
8785|57
9792|95
4714|32
4121|30
8653|43
3926|100
9841|142
7085|73
468|96
4123|65
9378|124
3584|1
9930|56
9462|121
4586|70
9364|117
9143|16
8143|60
8333|56
2845|107
2387|10
9409|139
9685|88
7098|148
9924|48
5953|82
7586|90
7750|37
3185|100
8562|146
9199|51
2913|58
7532|134
6435|97
9272|98
9846|49
9020|39
6774|12
3491|111
9735|36
5778|104
9279|135
9923|9
7501|103
1865|129
9783|25
1102|146
9934|84
2979|46
9798|5
5560|96
4651|40
9781|110
5026|77
809|49
7490|27
9536|96
4221|131
8791|33
2173|89
9241|154
5427|33
8055|37
9247|127
5963|84
8998|141
2043|32
9571|8
4520|37
8872|55
303|50
9526|122
6883|108
5305|70
9357|46
9767|146
5922|131
6378|39
484|15
4212|61
800|144
9920|74
8955|14
4799|34
7687|12
6101|26
9918|101
9205|115
9914|133
9001|58
2579|33
6991|20
9911|114
2047|2
7274|9
9103|32
4416|81
7010|56
9859|131
9907|125
7346|144
9350|136
1832|43
7775|29
9280|44
9086|16
6084|115
3236|53
8942|135
8534|60
9905|126
5323|91
21|6
9216|19
6669|71
7894|55
6535|138
8390|57
7592|139
6971|91
7800|35
5293|14
6317|126
9594|111
8428|148
9655|127
9539|97
9923|42
7398|54
8878|88
6261|78
6373|59
2645|25
9917|111
7258|26
4600|98
6513|6
9408|77
4209|36
9900|125
7755|29
1669|16
9263|18
4016|113
1124|97
2629|80
9029|9
5253|149
2585|156
8844|29
8196|132
9994|76
9047|17
8305|152
6721|110
8214|26
7742|109
8659|55
9689|94
4788|34
7539|87
9900|64
7885|102
8140|32
2485|143
9733|69
9437|158
2319|93
9248|142
8435|29
7673|127
4593|146
3108|82
3513|67
9928|137
5744|126
8130|52
9902|116
3141|64
5761|152
7988|79
8193|147
1542|11
6352|109
5623|107
9796|88
5953|111
9596|18
3102|51
2026|5
9231|6
9780|131
5421|77
5070|67
9336|122
8880|73
8757|57
1840|71
8387|81
6723|43
7906|68
5487|66
7512|35
7561|68
9778|63
9329|44
9072|32
8121|108
1989|142
8558|51
9|107
9977|39
9794|33
8977|89
9130|27
2984|103
3082|150
834|31
4163|49
698|120
7588|94
9683|150
5629|129
1351|40
9010|2
3914|14
8096|87
624|106
9404|17
1033|36
8894|129
997|138
2081|24
4097|57
6877|120
4331|134
6781|61
7320|152
9783|16
3760|72
9959|57
9709|136
7055|41
3803|86
8022|131
9046|155
53|44
5040|118
8720|28
2784|120
8385|122
9840|44
9713|109
3827|90
3784|121
9936|93
8098|7
2929|129
526|106
9078|5
4289|83
2578|19
9870|89
9754|90
8336|137
7297|77
8519|70
6369|138
3632|14
9789|50
6633|84
4760|21
9916|55
5235|154
9881|142
6346|118
4385|146
7056|130
6088|63
8040|137
9944|122
8164|4
8761|136
7861|104
236|57
6571|108
8269|28
2369|56
9788|3
9785|65
9165|35
5204|137
2683|41
2635|128
8325|90
8626|149
7042|36
6543|135
4003|36
1410|2
4473|118
7007|79
9818|65
9782|136
7362|54
3212|39
9635|68
9745|159
9640|29
8466|9
9033|90
9579|43
9782|11
6716|158
8201|132
9539|81
5755|47
6426|112
9990|117
5814|35
6896|48
8964|139
9353|63
3305|84
3482|119
8587|5
6893|91
2683|54
2947|101
9781|10
1627|6
6614|16
8132|30
8262|153
9370|104
2266|3
7826|131
9463|131
6162|71
3445|81
7667|105
6511|66
8183|148
8707|126
4241|56
9484|68
2387|140
9686|151
5941|144
2551|130
9899|101
4203|34
9748|19
7741|111
2756|91
358|52
9582|88
3986|35
7528|112
5494|8
7161|49
9238|132
2608|100
1475|104
9049|57
9629|123
5378|115
9868|143
8271|91
8955|65
9789|142
1216|157
1342|7
6924|111
9611|141
9103|17
6601|121
4604|75
7203|87
8301|1
9606|64
4606|92
7916|81
3620|34
6814|53
6084|4
1940|71
9947|12
7026|24
3465|155
5995|114
5048|141
9269|67
7834|106
9496|143
3653|31
796|69
8454|66
3522|104
7733|55
9117|17
8600|4
5213|22
4732|90
3309|52
7119|73
4561|12
2833|29
7549|156
3195|107
801|115
9770|29
8419|126
9540|141
7257|0
9384|134
3027|1
4175|140
4809|36
2911|68
8593|59
7830|150
6714|16
8987|147
2251|60
7494|81
9648|149
6582|123
1669|133
8033|158
7143|9
8771|91
7697|80
788|0
4577|84
3977|118
9333|25
8225|119
9762|19
4139|140
1712|134
9580|8
8992|28
4119|109
4325|80
9761|48
6687|103
4814|25
9152|113
6718|15
9013|43
9761|137
2900|132
9967|110
588|96
3198|30
9265|125
5826|144
8175|3
1645|155
9463|111
4872|21
9760|119
6184|23
6509|117
8821|123
4480|128
7293|96
291|153
2109|45
8644|113
8343|50
2860|104
9756|155
931|59
9756|92
1476|32
7035|41
6731|151
8697|69
5547|13
9210|88
6739|25
9273|137
6046|76
8531|106
6319|21
9754|109
7365|54
8447|130
4501|1
9299|123
8499|94
8377|35
1910|33
8136|62
9315|83
8896|78
4702|35
9753|106
4246|109
7126|57
7716|17
4199|83
8034|151
2029|150
9752|142
4732|133
3148|119
9881|54
9211|61
6817|67
9576|149
8643|113
832|69
4740|52
8820|77
6432|116
6963|140
6438|65
5562|107
9622|67
6280|75
1573|121
4659|13
6286|77
998|132
1275|41
5432|104
9748|112
9748|146
3734|11
7074|99
9748|92
8944|82
9264|135
9536|40
8163|71
5231|73
4098|32
2539|30
6800|91
6309|116
9539|128
3912|127
543|49
7829|131
8906|143
8779|77
7895|71
7909|41
9312|20
1493|17
9743|136
9742|46
612|119
6853|9
9532|5
6627|125
9740|131
9007|78
3217|93
8998|149
9374|28
6627|131
3129|55
6827|22
8433|125
6160|27
9222|69
6772|114
9670|23
1051|130
7399|123
8996|40
249|21
6740|132
2585|128
8882|117
6057|125
4844|3
8337|35
3176|127
2778|44
1604|3
9586|97
8919|68
9489|40
9750|40
8203|128
917|107
9294|124
3712|19
2197|45
2546|149
1858|110
7569|137
9833|13
7980|17
678|38
8016|22
2935|48
9970|58
4319|44
5093|95
8828|154
9734|12
9829|133
9400|9
1664|95
9692|3
6959|9
8689|19
9941|62
1847|0
9989|14
5308|24
4438|117
9696|159
9732|43
8850|152
4356|155
9299|134
9728|134
1611|76
3194|39
9510|70
4288|71
9148|87
4040|122
2735|82
9813|120
8485|67
3897|44
149|61
3082|127
796|25
9083|8
9699|54
2758|85
7031|95
3846|89
428|30
8025|13
2602|54
6389|144
9726|123
4553|41
9689|96
2060|57
7294|77
5597|145
9476|96
3698|66
8884|82
7173|97
20|49
6384|157
1864|52
6920|103
9995|73
9756|152
9263|37
8373|7
1686|50
5838|13
8446|136
6226|147
7985|61
9424|63
9796|147
3950|156
9708|26
6179|27
8312|52
8847|29
9471|123
9720|156
9227|58
6867|134
2664|9
3698|17
9774|80
6803|13
4904|136
9653|29
4763|46
9720|65
9329|2
7000|3
4132|47
9317|156
8140|52
6675|73
6933|49
9911|53
7583|36
7188|105
8676|131
4513|56
8057|72
9227|146
8347|63
1321|125
8722|149
9716|140
5038|8
7908|72
9950|153
9157|50
9065|96
9878|82
1520|17
6151|24
9719|31
9924|149
3489|62
1556|55
9859|51
5711|118
7015|16
3934|23
3317|96
9713|156
3274|101
8611|34
9081|97
9577|24
7069|138
9702|137
9038|42
8221|44
8697|11
7770|59
6265|2
8831|100
2537|4
1655|124
6738|120
5206|113
9710|58
9259|101
3968|124
9336|139
9376|109
9500|34
9970|57
9710|76
3507|51
6002|7
6982|67
9736|143
8328|129
9709|76
9407|98
9318|46
659|70
8383|56
866|106
6153|9
5814|121
7766|17
7961|37
744|132
8340|26
8870|140
8817|55
8438|95
9702|124
1945|7
9032|76
9366|69
7401|16
6554|157
6105|94
9316|86
9701|64
979|20
7627|66
5972|93
6024|28
8572|86
7637|4
1550|76
9663|135
9010|77
9288|53
4224|11
2040|52
5568|127
2564|66
9706|93
6270|75
7313|73
9646|94
1397|100
8449|127
5151|55
7061|86
2662|108
5527|2
7372|130
9804|23
8103|152
9685|61
4106|102
6906|99
8342|119
3648|1
6595|19
9358|159
9606|155
3090|108
4342|29
6999|142
8883|108
7627|19
8472|91
6948|123
4945|59
9350|32
3901|68
477|1
9945|30
9695|10
9689|2
6429|148
5476|63
8445|109
1829|81
6595|159
8547|155
9338|74
5200|68
9010|7
4456|9
9278|10
8592|110
4291|19
7239|58
4527|159
4062|8
9391|41
6509|155
9202|131
6351|69
9529|91
7097|98
7815|68
9164|28
9870|42
8399|68
3270|64
8029|150
9487|18
6840|4
5771|158
9277|57
5301|2
8526|153
8476|39
5725|81
9712|118
2722|128
9651|133
8054|87
7921|82
9679|150
5217|111
9000|68
7912|111
9215|121
1992|104
8361|123
5306|30
3930|110
8072|152
6541|65
9633|90
6821|7
8168|63
9315|126
5670|10
8610|17
9676|16
2085|92
6876|67
7989|131
8733|43
9383|137
7270|44
5867|143
3293|119
9629|156
9674|102
3284|71
9289|41
9673|157
9673|18
9579|48
3215|136
6506|144
9486|132
489|111
5696|49
6579|42
4250|95
6652|26
1582|146
3029|80
8616|143
586|121
8090|152
3254|33
9647|89
9669|110
9468|33
3237|95
8260|19
9625|139
9680|70
6650|54
7466|48
8922|93
3175|66
5665|53
6459|60
7326|1
686|25
6976|12
2200|3
9013|109
2748|52
8854|66
9627|6
4750|74
9254|6
761|72
9552|55
8726|102
1895|19
4006|16
7247|111
2738|34
9704|12
2655|82
505|153
8469|126
9325|4
7176|75
9016|153
9662|7
2811|45
8395|7
6006|7
6567|10
8032|142
9327|73
7814|151
4788|107
7679|114
9231|74
9656|93
9140|130
5835|85
8059|148
8251|92
5179|142
6421|134
4567|147
9101|104
7597|56
5315|7
8170|115
1737|107
1825|25
8334|143
9056|22
9655|101
2158|8
3297|33
8535|61
2142|132
3412|102
8871|86
3283|80
9191|100
8187|140
5832|121
6932|133
2770|11
8449|149
114|98
421|150
611|93
9828|86
8719|65
8208|133
6743|124
6866|73
1405|40
1832|86
9648|103
2751|18
9117|121
8939|29
4027|50
6455|159
8475|141
9645|128
7364|82
4735|157
1940|72
3450|83
1644|125
8879|71
9962|85
5206|61
4446|0
2294|122
9398|43
9144|123
1493|159
1669|138
9136|87
9489|117
9642|59
7570|146
3959|17
2907|56
1954|62
3371|19
8368|116
4663|18
7200|82
6037|134
8848|112
5053|104
3825|73
2092|134
9416|149
8605|88
6609|34
6049|112
6990|159
3107|101
8953|125
3020|8
9638|78
8664|54
9976|71
6301|31
3462|14
3018|150
835|16
9953|31
8403|110
9385|91
3467|112
9396|79
4715|21
4170|96
9629|20
6261|89
9160|36
7063|6
7077|84
3469|117
9364|149
6462|131
8868|113
5627|74
5455|72
8811|1
7257|24
6417|15
1680|80
7400|47
9617|151
4388|15
10|39
6697|3
9258|99
7559|8
7105|83
2874|89
3391|6
2476|55
7677|145
7751|12
9616|110
6678|9
2515|90
9611|59
6671|93
8191|52
9251|39
1718|129
3034|63
9948|34
8960|37
5030|34
1134|132
2637|118
9700|141
9609|70
9197|79
7001|73
4695|15
6607|107
1004|89
2779|113
9225|18
7901|50
9317|130
4800|73
9607|109
7498|42
2438|158
6397|20
8336|98
1587|0
8285|142
6755|19
1605|153
3459|134
3025|62
6817|93
6946|65
1036|119
9481|140
7658|58
9288|33
2467|48
9161|128
9952|26
4503|56
632|142
9172|121
6595|67
7529|146
6125|33
9146|63
9175|104
6773|90
9593|50
8262|31
4782|120
9021|110
9592|78
1592|86
5830|142
8509|148
9584|74
6737|9
9487|24
7202|156
2204|117
9128|133
5018|149
9583|18
7226|51
9152|145
3777|90
8796|19
9211|6
7800|3
1481|89
2126|143
7896|51
8946|76
955|52
3406|132
1141|10
1152|61
9931|112
8925|134
6446|146
8924|81
780|35
4297|65
7566|45
8500|35
9151|157
5935|0
3587|62
9416|126
8327|39
6171|41
9611|128
3828|27
9148|145
7143|121
9148|124
9147|120
6449|67
9145|3
6|103
1047|119
5756|13
426|136
8855|41
8511|126
9665|2
8440|147
1330|154
5152|152
1851|81
8325|151
8696|150
9659|7
8425|55
1930|83
3797|53
6725|73
4297|31
1725|43
9141|34
4086|29
9571|30
8471|159
9693|91
2867|38
9139|132
8748|12
4805|120
8043|10
9021|95
36|114
1822|97
9106|149
98|0
2169|43
9136|90
8215|127
8738|18
6699|100
3205|132
8139|6
6985|89
6652|158
9416|30
7352|36
4514|2
785|38
3146|50
9268|53
9047|104
4279|152
3495|74
8503|50
7552|32
880|57
5163|144
2593|58
9135|88
8707|129
6442|120
4942|88
9551|36
9133|71
3366|85
8893|148
1393|157
2641|126
8071|147
9132|133
7990|88
5259|148
7610|92
4932|21
279|4
4102|67
981|46
7689|108
8368|145
118|27
9109|85
4921|89
8583|73
9130|136
4829|30
9956|17
2542|66
9129|139
9776|13
1436|55
7352|79
8402|118
5405|34
9129|50
5125|15
6992|159
3096|136
9002|113
9125|31
8936|132
3156|42
4337|130
8767|127
7060|55
5024|29
8894|80
1167|20
6241|149
5453|12
660|156
3301|61
4455|151
6397|106
4800|158
553|57
2830|131
9120|92
2009|63
7792|149
7612|130
5686|140
9086|50
8590|133
9862|78
9120|85
4118|45
847|10
8615|99
437|20
5350|81
1034|7
8947|53
2907|158
9812|84
5079|27
9444|48
7311|26
4483|144
274|41
8626|135
9115|9
2771|47
7149|61
7027|107
4354|43
9956|93
9809|144
9138|69
9277|12
3150|82
9113|151
6792|128
3018|63
8213|104
9113|156
4365|56
8400|152
9014|12
9408|102
4842|107
9107|58
1002|10
5881|80
9101|6
6374|102
3476|99
1467|121
4256|53
8005|98
8732|30
8477|22
7108|140
9105|42
6205|49
7409|12
2150|14
8022|9
1489|14
8798|73
6814|68
9302|59
1940|12
9104|127
9101|115
6473|53
4896|49
2308|112
2987|76
9101|38
8437|130
9552|73
8123|1
58|9
1113|111
9100|66
5367|158
9099|71
8138|42
6428|81
9099|51
7814|35
9086|26
8260|150
9099|86
1600|83
9098|103
8422|87
6623|107
7206|140
9096|84
3829|141
9095|144
9095|63
4309|138
6506|29
5234|64
4845|53
8814|114
5916|118
8374|26
1233|61
4849|118
3717|127
2406|39
6684|98
6607|23
7161|51
3484|75
9530|38
8493|130
654|27
6739|133
9474|79
406|137
8333|81
5247|135
9359|11
9092|51
9130|127
5800|112
2712|76
9091|33
7838|129
2529|35
6824|86
6369|68
7292|55
9327|95
768|146
4127|158
3129|112
3910|119
9090|35
7037|101
8353|77
9237|3
9090|15
983|98
3307|132
923|142
8817|92
9090|42
2909|150
2079|30
9080|120
7296|61
7789|65
9078|2
9077|115
7533|136
8932|26
6535|78
553|157
6880|107
9795|48
9077|49
1434|157
6192|80
9076|76
6481|146
4419|49
9073|133
9073|31
3089|42
1037|136
6717|81
6056|156
9458|78
9253|122
8726|93
7280|54
8479|43
4336|88
6394|12
7758|143
7907|41
9604|100
9019|73
6445|95
5467|96
1037|139
2079|63
2872|120
7607|125
8123|68
1351|72
7211|157
2599|64
326|71
7995|138
8888|49
2240|23
9071|45
9210|156
9673|132
4279|87
6752|30
6208|152
9070|93
9070|143
9068|67
9067|92
7119|107
8774|120
9067|14
9365|113
5867|22
8440|76
5738|137
7743|85
7651|3
9066|33
5513|123
3377|23
2791|90
9303|62
2696|117
9064|119
8508|103
2451|38
9063|75
9692|111
7377|99
9063|31
915|7
8946|152
8026|20
8221|127
1632|93
5103|124
5946|68
9059|45
9059|60
5621|41
4334|32
2755|38
697|39
8412|93
6018|9
6727|120
6964|80
4744|14
2914|55
7743|136
9057|17
5906|8
3387|83
7943|104
1050|126
3121|143
8566|4
8659|128
7166|57
288|21
1975|9
9484|114
3804|5
6971|21
3837|135
2503|96
40|21
9396|24
9054|87
6731|62
9827|22
8373|9
6871|106
8097|105
2600|14
3407|118
6589|138
7667|70
9054|136
7530|145
2284|101
8822|55
5522|19
7932|31
9052|78
9052|65
7450|158
9838|130
6747|36
5009|150
7954|151
9049|0
8970|46
6685|158
6655|108
6238|132
7707|156
8175|118
6344|8
1986|16
4040|6
9048|37
7312|150
8057|67
9047|88
4856|149
9044|49
762|35
6352|121
9044|70
8586|23
2485|92
9043|54
6538|114
9466|40
9651|122
3488|76
1616|75
9038|40
4031|159
7959|152
2762|4
8355|30
5170|133
2144|95
8028|59
9037|132
8398|25
9214|103
9036|99
9773|100
4421|15
7826|25
9035|3
7491|97
4974|5
9034|60
3619|57
9893|126
9890|89
1015|79
7981|77
8145|38
6597|25
9397|141
6206|1
9024|41
6124|10
9023|68
9020|15
509|21
9923|106
2498|132
6310|78
7720|126
4223|105
8471|146
694|156
7669|71
6803|61
8535|26
313|4
1518|130
5653|90
5481|152
4805|77
9017|106
6345|124
9846|117
8339|41
7781|59
7626|49
6295|157
1166|157
4700|119
1076|13
9790|65
6023|78
3527|29
6107|70
6699|39
8681|25
6651|41
9114|62
7771|45
2961|56
9722|103
8199|99
7564|66
4984|122
249|153
7811|17
2229|100
7244|127
9015|123
9061|25
9014|144
9407|73
2620|19
9635|159
8441|54
6874|153
7934|83
9013|39
9580|59
2494|150
8674|70
2546|68
8904|90
8830|134
5962|79
7521|139
8776|52
6923|15
9192|137
2091|114
9281|29
6177|82
5336|63
3117|90
2698|129
8203|104
5295|68
9007|45
6370|53
5494|111
6892|6
4316|127
6626|110
5420|128
9603|14
7990|74
3779|73
9006|67
2449|42
7103|155
2606|136
6655|85
6611|36
7925|159
5435|110
3120|116
7941|19
5827|137
2028|48
9005|46
2366|72
8747|69
8820|37
564|147
4661|148
8793|46
8742|91
8673|87
6414|20
9002|94
9002|145
459|136
9592|150
8999|48
6913|102
7560|151
6746|104
5755|103
4075|115
9131|28
5413|65
8320|82
4340|44
958|33
8998|103
613|27
795|39
8997|30
8130|134
5503|127
6464|84
7387|138
6362|5
3725|13
2703|4
7213|49
9396|19
9794|140
8709|122
8930|60
8130|100
6435|157
2792|29
6890|9
1858|93
3007|144
7465|44
2467|63
9586|59
8767|63
8941|26
8990|44
8989|74
6740|152
9326|51
4016|143
7865|64
8542|158
2029|73
9937|43
8987|121
8985|127
3241|145
7290|73
8152|52
8235|145
5972|138
6643|73
8984|128
3738|118
6451|33
8983|39
630|48
3561|63
7841|29
8566|134
8980|142
6564|95
6169|153
7813|63
2528|56
6030|61
8978|83
8978|151
8973|49
2741|38
6730|93
8972|72
8773|86
8742|15
8053|40
2833|159
6664|65
7745|39
6465|75
204|41
8968|33
8159|106
1704|107
9920|130
3942|1
8968|25
1664|41
6895|110
7516|22
8589|100
5754|128
8172|133
3671|58
6639|76
9932|65
9276|104
3740|147
7937|17
4503|47
7996|68
2188|13
8966|159
7305|28
8965|42
650|33
3970|79
7747|67
3972|34
9173|149
8962|77
4359|73
5073|4
6743|92
1614|138
8958|129
8148|20
3550|128
8956|149
8552|72
9181|138
8203|51
8956|105
7005|74
549|150
1017|5
1724|157
9658|20
6232|46
9530|32
7832|131
6382|110
8253|6
3102|151
8953|142
780|20
8578|43
3695|107
9206|105
8947|102
8946|103
9685|155
6466|142
7531|119
5141|156
8063|97
4012|103
9640|7
3007|70
8946|79
4046|117
8945|119
2021|126
9994|116
8945|60
7418|7
9022|41
1707|133
3890|16
5877|138
8943|63
8605|132
8940|156
7414|151
7856|112
8937|5
8205|3
8884|27
4585|2
8380|91
1982|105
8672|111
5621|98
4163|41
8912|88
3466|159
8934|143
5508|0
3383|21
6688|153
5009|78
1027|143
5854|132
3828|26
8934|118
3305|93
8928|55
1992|15
6873|82
3058|67
1516|134
9405|36
8057|71
7137|40
3580|94
8927|75
6550|18
3877|55
9356|122
3655|142
3563|105
8927|107
8266|48
8924|63
2520|62
8906|38
1104|100
2568|21
2804|10
8915|144
8819|57
8918|100
388|10
8102|105
6252|12
9134|47
9831|86
8918|72
5989|52
531|87
6608|137
517|106
8712|146
4334|24
8506|155
5617|44
6781|123
5193|102
8525|99
99|57
7368|15
2311|44
8687|66
7293|143
8916|56
4474|71
8916|86
9574|132
1894|77
8923|26
8916|110
4416|151
8915|5
1724|148
6263|89
7291|3
7336|109
7809|147
8913|79
260|57
7111|64
3979|42
8912|29
9587|125
639|138
8557|124
2839|119
4216|124
9494|54
6633|53
8742|35
4863|69
7889|123
8910|156
8909|54
8320|18
8379|133
5982|34
7306|51
5901|115
8908|127
45|86
6759|93
894|30
7716|37
1464|114
9805|137
8907|30
2052|120
6709|147
4840|89
4719|150
7380|111
7493|27
8907|151
3577|91
5125|106
8526|12
1036|129
9704|87
8803|141
8740|135
4755|108
8434|119
3971|68
664|157
9563|50
8906|101
7684|108
7900|119
1959|70
8629|59
3410|64
4497|133
9424|83
4702|28
8906|36
130|153
6704|60
7992|21
9219|155
1358|47
7931|127
8905|130
7271|47
3474|93
5951|127
5511|105
141|137
389|119
2483|62
3343|74
8128|54
5451|35
6989|135
8904|99
2848|116
7767|79
3112|153
8902|54
8307|95
3835|1
8897|101
6960|16
2414|79
4069|121
7355|104
9566|43
3225|63
8897|14
4846|4
2978|94
1978|92
7945|118
8895|71
6781|119
8876|86
5196|144
9013|153
9506|67
9917|85
3968|138
2625|9
7042|87
509|117
3397|26
8891|20
8404|122
7680|156
4598|81
8890|13
1239|31
8894|105
949|31
8591|44
8034|14
25|129
3366|38
8889|154
1868|133
9889|90
6611|88
9810|143
8484|16
8889|52
9630|118
8888|97
5665|67
6962|1
4083|117
6980|53
7070|102
4973|82
8352|127
8662|119
8886|102
4027|48
3465|88
1367|101
8885|28
8549|116
566|67
7928|136
1591|69
8882|53
9643|153
193|7
8147|150
6350|26
8623|42
4282|13
3375|60
6508|91
9143|46
5918|34
1174|75
7118|92
9012|12
3362|139
8614|36
5045|109
9504|103
2268|69
7181|147
3915|60
5774|33
7230|43
8879|126
8879|92
3674|18
5492|92
1629|61
2214|140
5264|110
8879|146
7612|73
7853|49
9003|123
8879|59
68|77
5494|62
348|32
8486|51
5300|116
5754|112
878|58
8847|92
26|69
8878|99
2988|8
8437|47
1260|157
7690|12
7405|150
8875|43
8873|33
2260|11
8605|150
4145|69
8870|120
243|120
7003|5
8602|61
5261|16
1119|63
7226|154
5145|17
7909|29
427|61
5613|104
9037|62
4294|50
9872|5
2841|85
1522|51
9819|56
9370|73
6507|69
914|136
1548|116
8924|107
7844|95
8538|125
5408|141
8866|69
7218|59
8866|153
3358|12
5900|101
8865|38
4097|127
8863|105
8784|97
8857|74
5400|47
240|13
6506|54
7998|104
7495|62
8853|120
8852|42
3627|27
535|108
9818|1
1109|86
7883|36
48|63
2085|81
9516|64
8845|13
3641|19
8935|132
6859|146
3751|135
8171|148
8146|138
5183|18
6543|18
5899|39
2552|63
8726|81
5486|146
8839|111
6833|156
8838|101
3161|114
9307|98
1778|40
3405|127
3627|70
5778|49
2244|74
7688|146
8319|128
7904|108
3023|79
9708|117
5056|108
5189|149
3440|105
8838|123
1181|74
2679|45
7189|75
8836|49
8428|1
3310|55
9719|128
6472|57
9413|136
9360|147
8835|37
6042|123
321|18
3670|155
8838|21
8835|88
2476|123
4276|62
7798|91
8832|62
9086|20
1800|14
9492|112
7509|131
5912|73
2648|113
6554|151
3167|153
8829|71
8771|14
3977|11
9276|123
9737|79
4927|143
8691|69
9159|84
2959|157
7754|42
2926|21
8828|151
2252|63
8178|47
9382|27
8827|67
5637|61
3314|110
8827|23
7033|112
3743|117
8825|13
8543|51
3609|73
8303|43
2132|115
8821|116
8818|73
8326|18
6349|131
8807|13
8701|113
6314|19
3104|83
