Comment|Comment
39619|169963
46243|133499
189167|158282
189168|118597
189168|174037
22749|136762
189171|65124
73037|73267
189171|276
40005|144953
189172|151182
189173|153907
132238|74866
189174|30147
189177|89101
11991|19673
189178|83653
189181|124699
167693|106346
189181|126387
189181|187763
189184|169906
121272|109708
182062|79429
189184|537
4208|100534
45703|67989
131936|11228
189187|112601
119263|169192
189189|176508
30384|21007
72355|179406
189190|6501
4078|174862
189190|10893
62814|23594
189191|137468
173435|24969
189191|180768
86504|90378
106499|113269
189192|165430
20894|158346
27698|69442
189193|17915
189193|20285
142077|194916
189196|44469
53125|156569
189198|137450
116559|157322
189207|111115
112346|39225
189209|13085
3998|193458
85827|126839
140496|4167
189209|88147
27902|129158
137940|27914
189211|137483
29155|186980
189212|47296
50887|24151
189212|147913
189213|108996
189217|196984
20122|163505
138742|167176
189219|99205
118175|50914
140645|102898
189221|192437
189221|150078
1683|2679
93791|125222
189222|144927
127001|193466
189222|105541
41100|2928
120995|56207
158261|182272
189222|13260
41100|122584
163201|44099
189224|190707
189225|38099
189225|159663
163698|156458
189188|64615
189227|80275
107577|71358
189228|194968
189228|161013
116315|58581
172351|104867
189229|102398
71323|164700
189229|45288
15562|113577
189230|137166
57277|78180
189231|64439
1899|14716
89455|165628
150414|114464
164732|140790
189232|164709
123517|67952
182899|128082
189233|167101
276|27321
171573|24724
189236|42985
83684|166454
112064|57086
189236|183517
189236|192481
34077|163958
189240|72878
119534|118599
189240|157372
189241|154635
16593|18140
100118|77747
123937|176147
189242|20082
31941|166274
98797|41645
178936|17934
189246|172461
186956|62336
189248|167594
189249|73999
128412|101774
189250|8682
189250|30967
87852|146821
189254|40474
86972|176942
189255|36699
118171|198833
153335|61545
189255|120851
189255|101012
189256|24528
146638|65880
171842|6547
189257|116594
189258|133813
189262|108477
106774|153165
136249|162510
189262|56474
189265|58242
189266|21402
189266|131425
188075|89601
189267|14660
189267|63139
45669|58800
189268|106254
161353|129388
189271|174556
181056|186497
182049|28082
189272|70871
189275|189568
189275|142070
189275|164403
189278|144659
189279|20960
189280|24320
26580|182886
172491|146070
189281|101842
177600|191844
189283|75590
1527|67664
102248|197534
189284|124620
189284|135489
16230|160657
96055|89460
189285|41627
189286|104194
189286|169733
129407|169949
189287|171631
2660|61944
74956|33557
86899|91014
184041|129338
189288|133258
155021|173875
189290|22494
189291|133743
189292|64477
189292|18602
189292|43256
189294|170285
74619|132373
189294|104789
189296|118541
189297|134310
189298|34453
103368|179150
189298|188741
26220|28355
50398|56508
189298|157041
189299|23931
5978|23821
189300|183624
40544|198112
157175|165558
189301|196507
177754|15613
189302|131239
164552|54939
189302|172310
42407|17847
189307|996
90213|76503
189307|172235
53423|76863
189308|77516
189308|16897
161200|19597
189310|46575
189311|120070
46669|84840
189311|129883
189312|128161
189313|22025
189313|166134
11088|118759
71411|57143
115271|42562
189313|166692
129201|30571
161799|1555
189315|195779
46593|105784
181147|58846
189317|163674
151906|32166
189317|2269
189318|136650
4562|16959
63911|19493
189318|84859
74991|71507
97497|67762
183083|156369
189321|42593
6802|150248
189322|80718
172152|170528
189323|164800
9223|22288
63928|33561
147296|164565
189324|127160
189326|150587
67202|154387
189326|55511
22935|99482
111244|102547
189326|47284
150668|2457
189326|174021
35277|2783
189331|156562
189331|140559
146934|40608
189331|5100
90591|180167
189332|161113
141645|199410
189333|48871
56280|102520
88665|91822
189335|150488
149583|153726
189335|108511
189336|178467
189337|192158
58377|111628
86301|198383
97285|13301
134437|36036
189338|90872
89170|122416
189338|157011
189339|71691
189339|156582
189340|7302
18909|156811
189341|170990
8460|189657
84922|181185
153752|86973
189342|5799
29295|78364
57770|126873
189342|137059
93660|154676
189342|92263
159682|15625
189344|90631
189346|163290
39683|198039
116068|75599
174350|35740
181390|89712
189347|52236
189347|130959
49093|193111
189351|167771
148336|34356
189351|63770
10812|153675
189353|104674
189353|111834
105933|144692
189353|98730
189354|74630
189354|12348
189355|60080
162509|95337
189355|156485
189356|143169
47955|137742
189360|141941
20202|161512
189361|134137
189363|16526
189364|170217
189367|28019
107892|73044
126639|121503
189368|117508
186725|139150
189368|13818
43951|99937
189368|77092
189370|127052
71938|121644
109979|173410
189372|46550
65447|44064
100178|20774
168023|137279
189373|76736
31417|40958
183462|143798
189373|113210
189373|24702
153390|102382
189373|161518
110368|81125
189375|94272
23251|191706
189376|164294
189376|173825
189378|29883
7499|13804
189382|131778
25018|18448
128271|145610
134421|120255
189382|171821
92611|72071
189383|41021
73748|62294
154454|180207
189383|190583
63352|94624
64869|116449
189384|36910
39872|13264
52271|101401
186489|195050
189385|2350
13785|141128
189385|89002
19173|97121
189385|85880
189386|190614
56688|171517
115741|26008
189387|127746
171261|89205
189387|188983
95130|41024
176600|178205
189388|157335
189391|92362
24406|31718
102881|51399
189392|148280
23233|145062
115661|11612
126624|68521
174633|44877
189393|120539
60040|14258
189393|179811
167139|64218
189394|29456
10161|16944
189394|62814
83705|30269
156588|164735
189395|7023
164361|156750
189396|188740
189396|45738
189396|193247
44672|106886
189397|2419
66009|196712
189398|153853
189399|34533
189401|69368
178652|185000
189406|29321
189407|32479
82965|126955
189407|27010
189408|138749
111637|186387
189409|186715
84423|172323
189410|136462
189412|147184
189412|158859
6156|140706
101297|125174
189412|10360
189413|73084
5992|199553
74838|73935
167436|175132
189413|129582
13361|113343
52237|149319
189416|30477
92941|152210
189417|82909
87654|135426
135919|199437
189417|189743
15119|4468
189418|79786
82489|87046
83065|2406
189418|103921
79809|108342
189419|71254
189420|193945
189423|108361
84085|180840
189423|148176
62011|43779
189423|121953
189427|185284
189427|184738
163971|171778
189428|136295
174864|77103
189429|174927
189431|92152
44324|97172
189431|4277
14841|102210
189431|24128
65690|122610
189431|131329
189432|188111
30552|56588
86661|143183
177027|85888
189432|59157
189434|190477
66086|91439
189435|43834
189436|199552
51980|17992
74754|122145
77940|176247
188874|198899
189436|23801
188139|35375
189439|109476
17089|104185
25105|47517
189440|8806
70784|69249
77901|157868
155965|91628
189441|191279
123794|198798
189443|49929
189443|128181
189445|177011
129878|97702
189447|82851
189450|63077
59021|177979
71212|177533
84347|56673
189450|595
57024|200424
85576|87800
189450|162941
82303|186748
114207|42162
174118|188091
189450|68191
100055|134876
126721|149587
189451|94065
48540|98721
189451|119259
32323|120944
57316|37247
189451|2057
174689|96313
189452|85342
38091|105656
64328|196961
189452|84916
189455|80654
189456|38566
161176|121200
189456|9936
189456|50814
126167|107145
189457|150153
9494|166422
34575|6315
139903|32968
189457|93017
56345|82249
62812|123511
166931|145169
189460|192220
101752|46161
189461|139802
166352|82141
189463|127600
189465|33808
189465|197474
189466|127724
142622|190853
189467|148122
309|26083
189471|8850
189472|47675
42746|120708
118110|91207
189472|81798
14975|157332
189473|168570
133722|78890
189474|183155
10081|27002
89710|65501
100923|119313
189474|26876
189475|117529
11244|177219
47582|44675
94232|120510
189476|10413
48108|135822
189476|189081
189477|124923
151838|2333
189478|151120
132548|2669
138787|139298
158258|125986
189479|79519
189479|105580
127721|143787
189479|28108
68952|10689
189481|165784
34731|52868
189482|42812
189482|125501
38951|191036
175832|130367
189482|12969
189483|61733
189484|46282
149598|128582
189485|52309
189485|116748
177386|167491
189488|195181
108409|136726
189489|56438
189491|155506
189492|150327
189493|87299
20070|41071
33973|151196
189493|60822
122336|176141
189493|12828
2709|137936
63490|138136
189495|39635
189495|77384
78033|27929
189496|109860
189499|70375
68040|66087
160092|33937
189499|175117
99924|149809
143688|129944
189500|72807
113904|63384
179836|110111
189500|186028
189500|64140
144174|51058
189501|39636
189502|116120
104480|73382
189505|148083
101642|121053
105755|138445
162809|37430
189506|112792
48133|59839
188861|52103
189507|26787
173747|19705
189507|4846
15630|167880
189508|124162
189511|18884
189513|82456
68119|16952
189513|129225
189514|130207
189514|138107
63292|193657
150663|155846
189515|4834
189515|89130
189517|198893
189517|42969
189518|32238
13623|148682
102120|166641
130293|49361
189518|72176
24197|175423
110276|58909
168831|160874
189518|19863
189519|113327
189519|70845
189520|27037
146980|78827
189521|7130
189522|5990
189522|32423
45252|83388
114993|174628
189528|29443
131339|44667
189530|40271
52410|18086
189531|103285
189531|17954
189532|123
189534|47301
189535|55033
50894|72533
189536|142603
147247|81575
189537|95082
171872|52860
189539|67886
125757|102080
189540|32765
122193|12687
189540|81047
189541|104090
189541|148193
145076|116176
189542|132347
106941|195580
189543|159569
37335|142790
189544|150541
189545|26601
189546|111734
189546|93048
117546|141842
189547|78917
189547|91755
189547|74495
33119|154431
105267|32309
189547|44263
123555|73934
189550|14667
14258|128457
20350|183133
119093|116210
189551|141365
155226|118898
189552|34745
189557|88964
31160|89695
163095|35100
189557|96160
189559|197121
38236|61510
41079|86213
53527|165881
62506|102700
77769|115822
189560|88378
189563|189869
133528|84243
189564|188427
16956|76790
105886|140582
121351|124121
189565|157407
110310|51192
189567|109533
19511|67564
189567|12619
189567|622
189569|59413
189569|26925
45803|14180
189569|21640
189570|101541
64010|50985
189570|148619
90164|158776
111649|91385
151128|153095
189571|143033
189571|39292
189574|144228
129250|45944
189575|25217
12431|12121
36309|67776
151432|90316
189579|65101
702|69275
145646|21486
189582|35514
189582|177851
175568|137644
189583|195223
55063|22819
85812|24547
189583|107719
189587|191152
36053|179678
189588|100377
189588|4393
34772|110244
184000|116194
189589|61056
189592|35670
27742|94985
45301|105469
189592|73295
189593|99963
48110|94773
90756|124519
184933|54767
189597|156199
189599|11810
132923|36235
144000|118173
189601|160182
189603|128555
189604|149467
110190|21445
170361|174233
189608|8090
189608|58007
189609|30217
35461|132577
111141|16968
189611|103896
9676|193380
53113|56639
186384|126638
189611|167338
189612|58020
161028|196455
189613|96049
189616|38881
189617|192449
189617|187887
114992|54395
189618|112992
78089|142078
189621|8549
40949|198270
189621|13675
107920|36903
189621|90833
189621|39740
100425|182466
108366|75227
111711|113540
189623|111971
20966|191237
189624|148269
189625|41068
65382|57207
189625|120670
187529|63499
189625|100395
1575|143749
120827|176673
189627|124609
54598|106508
189627|141043
189628|49974
173899|179013
189629|18903
16345|31206
76606|98155
103323|192915
189629|4976
189633|163881
140957|104956
171164|10532
177536|42495
189633|156803
64556|133811
189634|145872
53717|40467
104070|195182
181048|163738
189634|72380
189634|35464
189636|175787
39182|33546
104800|99708
189637|91984
189641|52302
21856|193392
33799|111468
140541|118790
141075|133564
189642|153058
72724|36936
174230|10537
189645|167211
104534|98425
189645|62729
189647|100380
189647|33359
189648|177138
189350|130906
189649|138546
189650|86701
189650|84672
30560|96890
115226|12310
189652|106015
74772|167269
113018|111120
187166|167203
189652|114087
39197|107718
87290|22055
144851|25846
189653|171248
6697|120484
61125|167549
80018|187046
189654|97646
4087|175094
186047|147883
189654|199519
189657|12049
29852|46973
189657|187756
58288|184824
134469|114805
189658|66249
151932|7208
189659|37966
5320|51510
105566|17960
189660|80720
13438|191343
16759|170423
100953|187290
189661|43553
10961|80132
189661|166353
159478|169678
189662|147034
189663|130080
135861|126988
189663|176733
29103|191805
189664|174772
189665|123109
175511|99811
189665|165993
49244|40619
189668|165839
115885|63545
178000|135804
189669|3507
189670|171249
189672|4157
168852|176727
189673|122833
189674|13942
2051|163096
44511|156158
180092|197888
189675|104910
189676|16017
105389|191311
189677|128525
47817|183211
189678|84097
189681|94282
38761|66042
189681|117514
47247|188442
83178|146432
142444|13324
189682|111591
50327|104178
131894|150525
189683|36741
189684|188672
189685|39841
104215|123244
189687|13328
48624|3234
184708|165101
189688|186922
62111|190726
127247|64719
189691|141323
69331|65867
189692|72718
41957|171212
189692|16516
180604|146650
189692|151937
2284|19878
54660|69519
189693|144504
19709|154467
189693|140014
189694|7865
141326|129995
189695|108750
2284|22165
23152|179849
136989|45773
187590|17185
189695|150079
107905|136265
170249|193213
189695|156546
189698|107612
62901|61749
189672|137947
189698|181656
135035|151231
189698|108090
87016|188421
189700|19170
189702|182679
189702|111103
189702|165030
189702|141108
189705|48725
189706|16501
117825|36007
137605|16167
189708|73034
66780|48946
81132|114246
189709|139597
189710|196512
189710|191774
189710|198296
20756|118958
189710|48701
189711|71979
9818|193416
125511|184095
189712|24838
145245|103755
146935|141952
189717|188089
189717|156147
54058|184910
189718|157845
121148|31510
189719|76820
95467|110555
125727|106282
189719|9027
128500|127412
189719|182325
189720|139762
29336|14065
93365|77772
189721|135022
189722|165583
189722|60345
189725|78918
34408|186431
189726|192846
189726|121182
18253|16228
152820|81774
189726|31713
189727|110087
92915|91370
189727|14313
142412|22496
189727|70511
11737|197746
125913|83137
189729|73739
126575|27012
137228|55119
189729|195486
103651|170920
189729|84192
36534|71933
189729|108439
189730|50930
74248|135575
150298|100577
189730|48455
23824|173576
189731|173595
189734|130376
189734|24352
189734|164158
189737|119331
13212|169763
87202|166012
189738|198415
103163|67502
189738|69419
158381|163660
189738|83609
189740|41297
189742|179569
189742|151958
70222|83163
189743|6956
189743|67202
34648|153938
189747|193488
27169|73475
47656|93690
189748|144062
189749|80729
189750|111009
189751|51846
115926|70761
189751|96532
29879|102441
122489|196133
129955|95204
189753|153623
71871|93304
189753|27920
18414|123156
56147|60534
189755|49989
32750|156057
39643|103394
122773|87754
189756|57317
189756|64835
189758|180343
14027|12705
85758|112830
189761|182453
189767|36187
189767|129108
186371|28356
189769|63706
40984|109100
56216|179087
189769|167414
189770|85939
22336|124683
189771|156048
144463|47115
189776|134498
120061|33592
184657|163133
189776|148068
96669|115537
189778|194703
112161|144571
189779|54849
15927|2313
43190|11100
189779|86429
189780|11255
160855|110303
189781|198898
78676|144389
82388|171313
147547|112644
189782|90796
19980|134186
49263|139293
187365|186787
189784|50877
18782|114872
25229|64034
153235|161272
153331|155101
189785|140615
185070|124303
189785|147000
26782|167141
189786|52426
102274|37442
189786|189076
189787|104812
189788|183089
140026|96945
189789|20394
189789|33518
187172|5382
189789|110350
39703|62989
92976|85180
189792|23128
31905|28894
189792|149086
92005|149097
99392|58723
189793|76633
189795|186595
93792|156724
164096|110971
189795|180436
122035|178677
147485|95480
189798|62476
30123|180512
189798|71584
189798|164991
17977|117977
189802|105974
35763|173220
87643|157650
189803|141935
101464|190985
189804|67179
189805|66097
189808|30332
189808|21811
189810|53083
189811|29851
130823|182358
189813|177142
189813|74798
25285|141025
189815|27969
189815|169098
77018|193898
189818|164453
189818|67473
189818|1153
20612|52441
189818|40793
189819|126535
122079|158227
189821|106289
2010|78042
8030|161319
48128|119973
189821|72816
114478|198755
184876|137494
189823|56328
105840|79075
189824|95944
22761|126186
189825|107119
33010|12000
71322|178866
77943|112823
112661|199801
189825|3897
74563|758
98654|5442
189826|91456
189827|65271
6870|60277
86083|77560
189831|68420
100658|79653
189832|125363
4179|178474
189833|14815
170889|89055
189834|54611
189835|111274
189836|172274
189838|72556
189839|166372
54946|119461
189841|65260
9119|54866
95396|132623
189841|78287
51430|119120
189845|29812
189849|137871
49599|137770
67806|103392
189850|5710
87554|160152
177615|117261
189850|183774
189852|147961
114767|155022
189853|69015
75764|115937
189853|105336
36671|151993
174112|150794
189856|160739
37141|1747
107340|176833
151262|16909
189860|181063
109988|168014
189861|97595
53585|161188
189861|40963
189862|30759
189863|102877
129890|166174
189863|790
189863|143942
189864|169252
30073|6216
51556|104826
189866|24979
146726|56133
189867|65947
189595|180098
189868|195568
87177|120685
127479|186890
189868|99587
189869|147151
189869|182648
189873|167425
177735|39999
189874|59849
189879|94597
36048|45290
108193|65732
117945|89147
189882|200426
30197|5733
166384|23248
189885|134248
189886|59952
16816|56968
189887|118075
83150|123995
189888|139560
65968|33044
189889|35520
18301|184112
20666|63149
68339|48453
111593|34650
189889|25218
189889|154374
189890|147645
121613|18123
189893|94593
38641|35008
134414|130384
189893|97511
72108|50645
181914|150255
189894|62329
9215|10787
189895|86432
94939|169611
189895|59515
189896|45907
114276|23406
180039|196354
189896|140164
133232|157274
182531|28598
189896|197908
62795|32983
189898|143980
189898|92196
189898|113502
48803|74591
189900|158572
162821|164252
189901|39897
107789|119680
189901|55458
189901|46293
155532|162938
189902|146037
189904|121764
189905|138097
39465|151236
189905|96517
189906|144540
189906|11851
189908|71940
110961|68555
189207|42831
189908|48943
15516|37803
189909|35868
30005|45964
96754|136686
139016|95772
189912|55063
22413|54503
69611|56760
189912|20461
27500|104106
35852|140274
134526|7778
155842|181271
189913|179706
21401|169063
189914|160984
116288|12726
189914|81248
10123|52908
125662|4547
189914|191444
70845|65962
189916|8622
50429|72491
151905|55122
189918|114519
116986|44571
123333|1059
189918|88890
189919|186841
189919|7236
109510|72783
189920|33263
173082|177005
189921|16095
189922|108275
57512|182170
75867|143449
189923|186902
179083|157005
189925|163812
109187|17571
189926|32261
156090|160487
189930|192695
189931|25916
18540|130607
189932|98106
189932|91428
105318|3175
150238|93369
166137|61144
189933|78931
189934|21318
16720|134237
189935|46185
189936|87502
189936|127086
4628|98667
106826|56399
189937|170323
189937|27596
159829|119720
189938|87537
189938|174565
189938|27655
19096|96457
189938|159371
189939|10014
189939|54621
189940|111657
93000|124914
103671|139107
114204|177379
150559|186072
189942|126472
7398|118327
50859|23170
189942|63605
3828|84251
189942|113239
130962|26589
189944|155720
153121|118884
189945|74497
83588|61415
97242|64930
189946|163233
139364|191277
187562|67512
189948|4787
189950|36208
189952|27048
56647|146312
189952|66008
189956|110492
189956|104406
189959|129664
41331|84598
178792|140601
189959|194249
9351|145292
189959|40645
189960|113048
189960|166838
11921|78658
189961|3836
12909|100014
189964|111307
189964|161523
139802|157757
189968|605
189969|136629
161009|112741
189970|86305
189972|168252
163868|33829
189975|94054
1596|87964
189976|37758
158252|12578
189976|117787
189977|16195
50323|92012
189979|56736
27580|129453
189979|37961
189981|73230
189982|110415
175040|24548
189982|132836
31860|46188
189982|163077
189982|119917
60536|143246
189982|42694
152586|57948
189983|19516
189983|190655
18009|154145
74041|17349
189986|116173
92865|67445
126434|65306
189990|156649
189991|75129
189992|172614
189992|132826
129340|187974
189993|54466
5301|44048
123590|101656
189994|7949
189998|173683
15631|120019
110635|163801
189998|158967
189999|40579
190000|79488
15784|64938
190000|10036
131943|97416
175791|150004
190001|61791
181997|193300
190005|124538
190005|188395
190006|87301
88610|92307
190008|104887
190008|194414
126663|7400
190009|142217
5215|12882
190010|24238
190010|94123
190011|92269
190012|142990
190012|71455
14003|103888
190012|181789
159571|63330
190012|41708
49129|97446
63583|190127
190013|71307
190013|143436
35028|108822
190013|101981
190014|146946
190014|36267
190014|59034
190014|39058
50367|18833
157892|60878
190015|18639
150650|97532
150831|28660
190016|117270
177939|41849
190018|116834
92444|40078
190018|91052
108569|156374
190019|183737
123144|103460
190019|31178
18945|162104
160180|102539
190020|98150
116052|158659
175026|166312
176815|48471
190021|74688
58256|130815
190022|80929
190022|36983
190025|160087
6031|194723
6241|189462
186184|154656
190026|49610
164940|28624
190027|194975
117376|151179
190029|32668
106422|132452
162653|199803
190029|85608
120211|17449
190032|26559
190033|177079
190033|78436
190033|176753
190034|191368
190035|23398
190035|99323
190039|176351
90440|124177
190039|189919
190041|37975
164187|17163
190042|38842
15054|105251
21739|110255
190042|157124
190043|197328
76888|53367
190043|1765
176180|8287
190044|33416
190045|40193
66139|172644
70841|136057
190046|86458
190046|16661
58843|122595
190046|112386
78310|4882
190049|171930
85973|154510
190049|141206
190049|152388
190052|187124
190052|173071
83116|88541
138100|187005
190052|17928
190054|93305
126107|187232
190056|164382
85994|71438
93730|189651
190058|47575
154253|174675
173420|59533
190058|121843
11977|53323
190058|100077
95830|13842
190062|25262
190062|97585
132632|153599
190064|46142
190066|5437
81872|182439
94083|195098
186377|103719
190066|54559
190068|189438
19458|170631
128217|4753
190069|9664
77123|24101
157036|73462
190069|21588
190071|190240
190072|130753
32731|73138
161614|137363
190072|186218
165478|171320
190072|67553
11481|64781
105177|94040
142946|133321
190072|101735
190074|95360
54462|172595
190075|184427
138041|36750
190075|73071
101126|2088
132402|126059
144085|23969
190076|89131
190076|30025
62316|51143
190077|81644
155007|131893
190077|106523
46571|161327
145501|16810
190077|41456
171693|122558
181909|11919
190078|106819
190081|142313
190082|22728
190083|59248
190084|51082
146074|79572
190085|41176
184604|92892
190085|144844
143347|24853
190085|166723
145892|89847
190086|152
47159|35500
171703|112388
190086|22522
52684|110886
190088|3497
190088|120525
26108|195956
40932|70763
71002|167980
189887|181458
190090|88106
190090|172204
3000|29650
5301|90976
33732|11758
45798|16862
105282|191027
114363|193923
190090|171070
180281|91852
190091|9674
12532|178615
190094|63023
79374|92843
190098|107159
113483|6795
190098|143399
112881|7145
190098|171757
174825|145946
190099|76723
190100|120328
73266|125969
179127|1417
190102|156318
9559|45202
190102|194388
190104|140357
86425|86483
179304|150657
190104|17528
153327|109066
190104|113058
190104|73119
158696|157661
190105|61690
190106|108190
190108|11801
82|65084
130950|185187
190109|33839
190113|27888
126702|43035
190115|15623
139897|187993
190115|89395
92871|140146
115083|38103
190116|60286
190117|173764
190117|122269
190118|116678
73632|94012
190118|123968
49967|170290
190119|4794
50574|791
87837|161919
190119|102939
3021|277
123948|11253
136268|195733
179537|21459
190119|125369
119357|133928
148282|24150
190120|82672
119893|177938
190120|175870
45259|144832
59276|60672
142199|80355
190122|52238
144190|177284
190123|21492
69816|173458
78437|149846
190124|112500
190125|194724
96506|68985
190125|125822
190126|12053
169238|42729
172969|123141
190126|117358
190127|143506
174288|192231
190128|162257
190130|49411
187618|30368
190130|120797
96604|64469
190131|176748
190132|121845
190133|20342
190133|120875
190136|124916
47971|130251
77845|13767
190138|107579
5764|40323
190138|90493
190140|104082
190140|8860
117902|22323
152687|55002
190141|129244
190141|131131
107614|112269
140250|127523
190142|84043
190143|184232
190144|173171
190145|100414
55805|113669
190146|118914
22478|35922
46891|171289
136621|41698
190147|85348
190149|929
60475|7585
190150|170652
3401|4868
9206|25657
190151|158444
57827|199347
190152|31808
7974|18075
190152|14350
56229|193208
101502|22142
119733|175606
131517|33851
137232|197248
163749|98744
190154|151848
180991|124415
190156|100830
14802|14558
190156|141349
188051|114812
190157|173435
190158|159417
80861|50990
190159|34596
161868|132178
190160|14452
85356|79100
190161|26111
163156|162674
190161|92118
151705|24040
190162|144628
119310|161056
127721|105404
162429|94794
190164|157805
161167|176415
190164|143482
185215|87124
190164|144675
87704|166000
190166|55697
42150|25193
162155|552
190166|172126
175|46742
190166|160649
28677|43987
65734|39411
108159|174016
190166|97671
31968|189367
190167|123263
190169|85616
92377|56553
119478|193071
190169|145738
190172|170281
190175|153332
53848|466
190178|269
81406|132477
190181|172351
65027|122728
102198|95658
190182|66229
190182|6944
125693|92655
169727|49765
190183|163594
82832|184660
190183|156237
190183|135411
190185|58286
186477|10370
190186|78510
65669|197775
75583|122458
190191|85882
190193|33256
3028|119173
190194|128117
190194|80634
59528|182146
180941|165287
190195|78214
22637|117636
190196|10380
63639|144116
133641|26775
190196|54649
190196|109501
13996|64769
51071|106548
79576|178060
92153|79127
102106|112038
158387|39250
190199|64971
158299|40118
190199|45791
151400|149124
171382|91401
190201|89287
3853|194526
190201|117027
165290|122753
190203|194253
189766|61903
190205|182240
179482|101695
190205|181208
190209|159418
64512|147165
113597|120011
190210|196955
190212|146435
190212|71136
190214|157652
190214|116573
127413|69487
158010|153933
190216|101413
190216|91074
158752|40860
161901|33652
190216|138429
48870|127253
190217|15155
52141|43739
167937|140105
190217|53878
190218|158079
33420|34474
163192|38262
190218|115231
190220|106129
51922|110151
190222|61667
113595|13438
190223|94296
190223|119599
67620|55646
113673|177832
156096|78994
190224|197765
190225|149983
107551|21503
147244|132506
190227|99566
6807|67681
180016|189916
190227|25344
17127|186190
23681|120159
118242|82983
187294|71112
190228|172239
190228|34363
190228|102710
47994|37616
190229|191595
11005|110495
112857|129617
190229|110333
94152|154505
190229|42410
190230|14564
166518|75138
190231|33035
190232|50579
190233|86497
63544|149039
158639|123528
190233|76978
190234|1021
102324|191451
190235|22992
172755|37178
190237|161499
190238|182961
7921|87345
66294|93619
119803|143060
190239|138248
78595|83669
190240|198301
190240|54778
49980|31481
190240|175824
100673|78799
190241|24325
132692|48487
140564|45838
190241|105449
190242|86215
62331|44719
190243|71919
23883|94274
38355|127851
190243|21865
190244|123097
58804|16879
74541|61146
104873|13336
190244|125659
190244|127540
66865|59350
190244|127941
116564|30333
190245|119885
190245|4987
47313|160922
135149|185861
190246|83143
102124|22912
190247|155708
190247|76187
190248|167932
174906|157301
190249|26532
190251|57615
57436|169669
161223|8736
190252|42092
190254|27865
190255|63935
77554|122943
190255|4841
190255|173097
62603|46208
190258|136533
190262|161772
16630|109808
114169|63660
190263|57259
118564|101068
190264|99917
190266|94240
190266|57121
61787|71545
154463|190969
190267|198040
190267|84250
162798|28249
182878|113396
190267|30119
11591|102292
190268|51514
66909|134757
190268|97327
190269|103206
190270|42720
145301|20790
190273|78949
190274|49139
33401|111006
57163|104094
190274|118184
190275|74006
190275|188584
190276|85458
88912|147321
190277|76466
24831|136750
190278|105761
190279|54112
190282|154890
190283|92227
190283|8599
28601|138451
190283|20198
190285|19640
190286|120460
190288|33337
52797|87113
190288|68551
82331|154756
109123|60859
190288|29187
190291|36031
32254|186836
156105|193470
190292|123998
190292|110906
190294|135377
136073|82072
173523|175924
190294|81557
190297|161290
63292|140343
156553|117408
190297|148019
130695|47412
190297|196808
190297|162580
164732|175628
190300|139558
40204|90674
190301|198295
7785|136325
177030|95085
190301|181604
139209|194015
190302|111220
190302|46462
190304|81408
190305|189716
190306|73408
7206|73122
42100|31084
190306|46078
190307|54294
190308|161776
120745|165894
162724|78795
190308|179689
155579|16549
190309|18654
187661|96242
190309|159361
154125|124649
190310|67562
190310|133467
190311|157931
145730|119812
190312|89706
76429|119946
188269|6496
190312|74168
190313|103800
190314|169163
35994|2886
39925|29604
190315|197135
100695|170283
190317|73709
190320|172775
190321|90943
190321|178018
190322|56098
14498|8687
190322|187227
61857|38850
109646|143300
190322|60936
91266|188847
164702|122073
190323|14766
117015|41015
190324|59491
95876|122938
190325|117971
27908|139913
141332|181451
190326|199035
190326|199393
190327|165803
167652|29521
190328|56392
121575|8119
141700|185002
190328|55444
86948|57274
91215|122598
190329|185726
190329|88179
31436|79053
65733|187587
76664|18103
190330|96999
103842|56994
190330|193606
94285|97737
160937|58281
188038|36951
190331|24849
21930|89892
190332|63454
115041|141435
146205|119385
167555|39083
190335|164437
48425|99202
85408|113167
190336|110533
58576|119860
118623|37994
190338|53157
190338|152645
190339|174858
3561|195220
57313|54889
190341|120577
93416|46363
190341|72548
55990|153515
116148|163075
141081|71210
190342|42060
188320|197464
190343|127669
190344|22563
76948|57272
190344|154061
190344|25214
97874|188713
150229|182644
190348|87894
60273|108554
122046|10681
190349|62503
190349|31012
30595|59107
37848|35012
50507|133223
190349|171295
188851|126875
190351|116711
48676|140499
131633|47913
171537|38401
190351|177373
11859|167473
190352|146071
190352|61627
87411|81939
190354|8420
8534|83616
190354|171292
185898|100269
190355|194404
190356|87762
142069|64104
190357|111622
145092|3820
190358|123806
156955|75992
190359|172730
60210|22266
190359|188208
75115|107070
190359|112797
44377|63163
190359|111579
86519|133701
156643|9148
190360|135366
136190|141998
190360|88483
190361|171228
31506|160913
88440|156985
190363|31528
14657|78094
190363|21560
190365|158583
50106|189516
190365|121504
190370|112770
190370|49445
142236|182307
190370|183581
190370|98980
32625|20833
70621|176232
190370|183087
102690|96998
106060|108640
190373|189594
190373|52423
90828|161068
182479|168575
190374|194861
52722|150690
102562|117040
190374|121047
190375|42793
190376|48583
173672|136771
190377|164251
190377|102319
55101|144904
129554|150808
190378|114380
32032|171731
48427|93820
190381|183000
15113|74996
190385|123392
190387|138771
190388|171106
40636|121583
75732|122156
190389|86505
183562|113914
190390|26792
190391|68269
190392|67353
4522|150809
100264|33095
190394|116399
48395|77823
176337|83723
190394|156331
133130|63153
190395|28980
63913|30094
171126|150073
190395|177755
95357|82729
190396|186592
121747|22944
