Person|Comment|creationDate
1128|179664|1965-12-12 20:35:05
9447|157471|1979-08-10 13:10:43
3419|133630|2001-10-27 22:12:51
5652|138156|1997-02-24 08:51:40
5651|52872|1986-07-07 11:36:56
3850|91165|1996-06-06 18:47:54
5647|189294|1966-08-10 15:02:33
5647|129604|1999-11-29 02:26:21
5647|36475|1999-03-17 18:14:14
1769|33428|1983-04-08 04:33:04
9500|150552|1982-06-16 03:27:17
4835|60839|1965-12-10 13:29:57
6486|84025|1996-09-11 23:18:58
5203|30220|1993-10-21 16:11:05
5644|126501|2008-05-05 16:54:53
2718|114599|1989-10-31 01:36:16
3299|151606|2007-04-04 04:31:18
5642|171543|1999-05-25 02:41:52
5642|51625|1982-07-13 09:07:05
5642|112035|1975-05-06 13:53:36
3930|153470|1978-11-20 13:56:46
3849|7784|1980-08-14 05:45:17
5641|147389|2006-05-19 16:37:53
5390|129677|1961-06-12 15:17:16
4406|135530|1978-08-02 02:00:58
1866|99797|1978-01-25 21:28:55
5639|66821|1991-11-26 06:04:38
3935|111564|1964-11-29 00:52:32
1629|173938|1981-04-09 07:47:27
5638|25524|1999-09-22 10:58:34
1422|56609|1978-12-25 10:30:48
5638|7673|1999-04-23 00:11:20
3898|65389|1981-09-19 20:24:08
5637|182968|1988-11-07 11:53:49
355|122116|1978-05-28 09:03:34
5635|73991|1973-05-17 22:44:01
5634|183216|1979-12-30 13:46:39
5633|33295|1969-12-24 21:42:15
2319|132290|2002-04-26 01:06:39
5632|49033|1980-01-15 10:59:36
4792|4368|1960-01-06 15:25:07
2283|42233|2002-09-24 18:08:39
5630|66960|1987-10-29 20:04:50
8482|4665|1995-10-31 18:41:59
5629|157141|1972-08-20 19:59:40
5629|66536|1980-06-09 22:09:52
9231|6839|1961-03-29 04:36:21
5629|77557|1987-03-22 18:40:18
5628|32710|1962-09-26 00:45:00
5129|108357|1984-07-06 08:42:13
5627|198354|2001-08-30 17:34:40
892|66984|1979-12-04 03:43:04
944|17525|1960-05-06 19:07:46
2920|18919|1993-08-14 18:19:20
4730|6690|1970-10-24 08:51:00
5624|24258|1980-02-21 19:34:41
5623|150806|2005-05-08 19:30:52
8241|13892|2004-02-13 18:55:14
5623|190369|2003-11-25 12:07:00
2499|115315|1966-11-27 07:13:35
5622|29219|1995-11-23 08:46:35
4663|119206|2004-10-10 10:41:42
970|88100|1966-04-09 05:14:39
5621|86711|1961-10-30 20:28:26
5621|52077|1973-07-26 05:35:14
6008|151578|1981-06-08 01:06:32
5619|140363|1961-04-26 17:23:40
5619|153814|1991-01-30 05:40:36
3968|74599|1960-10-28 04:51:32
5618|47825|2003-04-17 02:20:52
8645|109600|1967-08-17 04:41:21
5618|139182|1979-02-25 03:32:49
3818|109973|1989-04-12 02:58:37
5617|31758|1987-12-06 14:18:19
366|30789|2003-08-24 20:49:19
5391|144226|1961-01-30 00:12:36
4651|93154|1973-04-27 09:34:36
5616|197960|1963-05-24 16:50:29
5616|15079|1961-01-27 16:34:14
5613|158529|1972-03-07 05:00:16
5612|151564|1983-10-14 03:19:04
3724|95435|2000-01-20 03:26:00
1186|8465|2003-04-05 17:26:12
3115|176871|1980-10-16 22:59:19
7351|85254|1988-01-31 22:55:46
5612|55273|2007-12-14 16:54:51
1891|188470|1984-12-02 04:36:16
7059|40619|1991-02-14 01:36:17
4299|108970|2000-11-23 14:56:08
6188|49913|1979-11-03 20:10:14
5612|138053|1988-02-18 10:03:31
9152|177203|2005-12-10 16:09:02
5611|196609|2003-01-22 05:47:21
5610|178799|1972-12-22 06:53:48
972|81700|1969-10-01 19:17:47
2716|67383|1997-01-20 22:36:29
5608|22520|1973-05-06 16:14:57
5607|97606|1962-04-22 09:03:05
5605|97033|1967-02-06 08:42:31
7965|182372|2002-11-30 15:29:27
4107|193175|1980-12-23 03:53:45
8905|85455|1980-07-03 15:13:17
5605|36839|2006-11-30 21:03:27
890|181241|1990-10-03 11:21:48
1526|198921|1969-03-06 16:00:31
4041|76424|1966-10-25 14:53:34
8041|128000|2007-12-04 10:31:08
2697|44978|1983-08-05 16:00:06
5604|48574|1999-04-13 05:51:49
3052|116040|1968-09-08 03:36:49
1386|94834|2003-05-21 08:27:24
5603|134643|1994-06-18 10:16:22
5602|118739|1977-01-08 12:03:01
804|145745|1984-02-29 03:26:39
4945|174058|1974-10-19 04:54:48
830|31466|2004-04-13 05:48:30
922|186420|2000-10-25 06:22:28
2164|20021|1970-07-31 12:18:08
5600|100672|1981-04-29 20:33:32
5598|62321|1968-09-15 05:17:33
5597|37610|1976-04-19 16:34:10
4394|62671|1987-11-25 14:03:39
8186|142269|1996-12-30 13:05:54
5596|102|1974-05-05 22:36:59
5595|75420|1969-10-02 18:22:19
1283|198400|1972-07-06 00:52:55
5593|182260|1993-05-26 22:25:44
995|113148|1961-04-20 00:56:00
6267|161855|2001-05-17 21:43:46
5593|105936|2004-04-05 06:15:19
5592|159306|1971-04-23 13:48:15
5257|2941|1963-04-04 08:34:23
5592|178864|1993-11-26 17:45:06
1399|180355|1995-01-27 02:45:07
1940|199685|1987-03-15 21:46:23
6738|119120|1988-04-06 01:26:38
5591|169550|1989-07-18 18:15:59
5589|133675|1961-04-04 19:03:20
5586|187729|1978-03-19 07:08:12
5586|95682|1994-04-23 18:07:02
4999|153931|1999-05-31 06:04:43
3077|64925|1994-02-11 02:53:41
2105|156517|1985-04-20 01:52:23
2179|74345|1968-09-14 10:47:11
7532|38786|1983-01-19 11:02:02
5584|21476|1979-05-22 11:23:02
5584|89268|1964-07-02 14:02:48
5583|47568|1967-05-17 02:11:42
4228|54025|1975-07-16 09:55:39
9249|5664|1974-03-20 08:16:57
5583|112728|1997-06-16 05:28:31
3090|18702|1986-08-09 05:55:20
5583|72124|1992-11-19 12:14:35
7729|182219|1971-07-18 06:48:30
5582|77917|1992-09-14 13:56:36
2864|96748|1996-12-19 09:33:38
8629|135116|1966-07-10 20:21:40
5581|145677|1984-09-14 17:03:10
5581|184275|1967-02-06 21:49:44
3104|179798|1978-01-29 05:51:52
5580|151800|1985-10-11 21:14:02
4820|183523|1978-03-15 19:15:21
3988|92787|1976-03-27 07:38:47
5577|179777|1990-12-05 02:12:13
5097|75807|1962-04-30 07:40:48
5574|15818|2003-10-10 20:01:48
2303|124794|1985-01-24 02:07:39
5574|58179|1970-09-07 06:34:20
3819|54292|2000-06-16 21:15:45
3445|15849|1994-01-26 10:30:19
5573|1365|2003-01-09 02:22:41
2192|10080|1961-08-10 03:28:27
5620|78003|1995-02-09 13:19:11
5573|147303|1962-09-12 18:42:50
5572|63176|1983-09-02 08:23:00
1569|169180|1985-11-10 02:11:10
9454|90281|1988-10-03 22:51:15
3991|38184|2000-12-08 16:39:42
9218|98063|1966-08-14 01:50:04
5572|1947|1972-01-01 23:16:19
5479|43994|2002-02-17 07:11:33
5571|1278|1984-05-11 10:41:33
173|139044|1969-08-10 13:24:29
5571|89967|2006-05-03 22:23:27
5570|131771|2002-06-30 12:10:34
1716|47874|1970-06-14 01:53:20
5570|92260|1964-01-26 04:41:52
5570|44926|1996-03-27 20:39:50
7705|162621|1990-01-17 18:42:13
2592|101828|1986-08-31 04:15:52
5568|64788|1997-02-18 17:41:01
5568|69006|1995-08-29 03:40:17
5568|102727|1985-04-05 01:05:31
5567|103329|1962-08-25 11:55:23
4310|111574|1977-08-14 16:00:56
5567|116307|1960-07-31 13:46:49
5566|120256|1979-01-19 06:33:23
615|51424|1976-03-06 04:18:08
5566|72703|1963-05-26 20:08:49
5566|169122|1983-09-05 15:55:34
1664|85239|1978-02-28 15:45:00
7030|160617|1997-07-30 17:16:49
8716|54120|1968-05-06 07:30:42
5566|6562|2002-03-03 06:46:15
5565|87725|1979-11-17 15:32:12
6788|38868|1990-01-06 16:00:25
9390|135787|1968-08-20 20:05:39
5564|62104|2000-05-29 19:25:31
5563|38966|2007-08-20 23:39:46
1325|113399|2005-04-29 12:32:51
2190|61412|1991-06-17 20:33:05
7498|167734|1984-03-07 15:52:57
5563|15512|1983-02-20 06:51:01
4075|63742|2007-11-20 21:24:06
5562|126121|1975-11-22 00:04:23
5556|118483|1996-09-22 17:24:22
9076|12636|1995-02-07 21:15:52
5555|44846|2001-05-15 13:02:13
3684|167747|1996-02-17 19:18:11
5553|97201|2002-04-16 20:37:39
9961|184504|1965-08-10 03:12:47
5552|95748|1975-02-18 03:30:40
2567|81169|1992-04-29 18:37:01
1725|75446|2001-12-13 19:34:56
5552|59660|1997-02-14 22:04:58
1095|95294|1998-02-14 07:11:40
7600|74276|1971-04-29 20:29:24
5552|16652|1989-03-07 12:48:43
4079|45336|1990-12-10 17:43:26
7619|160967|1984-02-24 21:31:30
3970|170292|2002-05-26 05:48:33
5552|130623|1999-03-13 09:45:44
5551|151260|1985-03-14 18:18:41
5551|35328|1968-02-08 08:33:21
7654|145785|1984-11-07 07:45:49
5551|30111|1974-04-12 23:56:13
9576|66640|1969-05-14 00:42:31
5549|89356|1980-07-17 18:57:50
5549|56291|2007-06-15 01:12:06
8881|35966|2002-11-27 17:27:11
5474|22655|1962-06-04 17:52:25
3401|12851|1969-08-26 16:49:57
5548|93134|1974-05-04 03:07:06
5399|64118|2000-09-04 19:02:55
5548|195683|1967-03-09 05:52:24
5546|38094|1999-03-10 05:14:02
5545|153157|1974-03-28 10:16:42
5545|129191|1982-12-12 13:34:03
4071|79047|1983-07-30 23:56:04
5545|10861|2001-12-09 06:46:54
140|165037|2006-10-29 22:48:37
910|75729|1978-11-06 07:41:22
5544|59872|1982-12-01 16:47:05
8951|95006|1983-01-06 23:13:02
5544|180215|1988-07-21 08:16:40
2576|146308|1997-03-31 06:21:56
5542|96753|2002-06-18 01:47:18
3977|175527|2002-12-25 08:42:20
5542|104701|2007-02-26 04:01:01
5542|86048|1992-08-08 15:13:24
8645|159853|2002-08-08 02:29:20
2933|149516|1996-11-06 09:29:34
5542|196716|1997-04-17 00:51:46
5542|123944|1970-04-24 23:38:29
1850|169683|2003-06-03 19:03:44
5177|139486|1986-10-30 00:41:13
4350|92724|1980-09-11 22:25:19
5542|80913|2006-05-07 19:59:43
3686|144224|1982-02-03 20:08:29
5540|113683|1991-04-08 09:19:49
5305|178794|1967-11-29 19:38:10
5540|112887|1976-12-01 22:09:08
4565|149355|2002-05-14 22:13:26
5537|27023|1986-04-06 23:50:02
5536|110019|1963-01-04 05:08:26
8497|95982|2004-12-27 09:05:28
3855|76894|1992-06-21 17:25:52
5535|8940|2005-05-16 17:22:02
4979|59927|1984-08-07 11:17:44
5534|11954|1993-04-03 16:07:29
6029|152123|1985-04-02 07:03:17
5532|143948|1985-11-27 17:21:07
5531|38008|1986-05-18 04:53:04
4864|158386|1972-10-04 01:36:22
5530|159574|1991-07-06 23:51:55
5277|90302|2004-07-03 14:39:51
4191|149442|2005-06-20 17:19:04
5528|88576|2008-08-27 07:32:45
4468|124591|1970-11-15 08:34:50
1698|69384|1971-09-11 20:03:29
9098|176491|1967-11-14 12:54:50
3096|89764|1969-08-20 08:09:21
5526|168533|1986-07-22 00:01:54
3992|129633|2005-02-16 04:35:19
7286|136327|1989-08-31 07:45:26
5525|76815|1999-08-19 11:18:10
5396|10394|2003-09-14 22:20:05
3965|199787|1970-12-06 09:31:50
5523|126033|1966-03-26 05:57:27
8264|134658|1996-01-28 23:31:02
4245|180791|1961-08-26 16:10:54
7344|115413|1969-07-12 18:00:48
3592|35176|2001-02-02 02:29:51
3079|62597|1993-11-15 03:19:41
5522|36832|2006-12-13 13:41:28
873|54915|1981-12-16 04:17:41
8981|66982|1983-11-21 13:20:17
5521|87074|1991-09-13 23:40:03
1158|143845|1988-02-13 00:06:47
5521|30854|1987-04-18 06:02:26
3641|46313|1980-10-31 00:02:14
8388|150830|1984-08-03 20:30:26
5521|34771|1974-05-16 01:01:29
5519|21258|1993-07-02 09:40:33
6268|96815|1967-02-03 12:21:07
2541|164817|1963-05-09 07:27:20
6844|5533|2000-11-21 10:07:21
5518|54185|1982-05-03 01:20:14
5516|185470|1979-07-08 12:06:24
7572|1496|1977-01-20 19:55:56
5351|64989|1990-11-25 15:09:24
8658|52171|1969-12-15 14:09:54
5516|98054|1975-10-10 23:07:02
5514|119514|1960-02-05 23:52:18
5514|199925|1974-04-19 14:00:18
513|148825|2007-09-06 09:51:10
3181|141273|2003-12-17 03:37:55
4453|2985|2002-01-16 02:07:55
5514|187903|1971-12-03 20:20:59
5513|190182|1965-11-09 16:45:38
7490|120606|1965-06-21 08:48:29
9447|75691|1973-02-28 22:26:30
5513|125249|1985-05-23 10:45:30
3762|93512|1994-02-25 20:17:57
5512|19167|1972-11-12 20:25:31
981|144852|1990-03-27 08:43:20
5512|191774|2000-08-12 14:31:37
9302|113772|1986-09-21 09:42:32
5512|47093|2006-01-19 17:44:16
5512|30121|1978-10-12 10:56:46
5511|181923|1997-02-11 01:49:15
5511|98821|1989-06-18 01:22:04
7271|149737|1985-05-08 16:30:10
5510|54397|1973-10-03 03:04:09
804|31435|1962-12-29 15:44:50
6234|136427|1999-01-21 05:37:26
7058|67479|1961-03-04 22:55:12
5509|47512|1960-03-04 18:26:08
5509|38256|1965-03-15 10:58:41
5508|114493|1970-03-16 14:41:14
5508|54294|1969-07-23 09:03:45
4462|114321|1976-12-11 02:32:27
1267|157023|2003-08-03 00:40:02
5508|137458|1973-02-07 10:49:26
1001|19213|1961-11-17 16:05:18
1771|112372|1984-09-30 18:50:34
8032|83881|1993-10-14 13:28:12
5500|45208|1972-01-12 23:29:51
3305|104974|2002-10-19 19:29:38
5500|164037|1965-12-26 18:06:31
2219|113647|1972-10-07 19:05:14
5298|70080|1978-11-15 13:49:49
8651|151981|1964-10-26 11:15:48
2665|9675|1970-02-25 04:19:50
6699|164770|2008-04-10 12:26:13
5500|34335|1986-03-14 07:54:37
5499|16803|1981-04-14 10:34:11
5412|6168|1969-03-30 19:26:02
5499|22988|1990-04-26 12:43:38
7592|43534|1979-12-07 07:22:50
5496|131628|1984-08-29 00:47:14
5494|1640|1960-12-04 07:04:17
5493|168139|1960-01-07 14:00:40
5492|91248|1989-06-13 17:55:33
5492|195158|1994-11-04 21:16:33
8071|88726|1992-06-15 01:45:21
4667|94430|1993-09-04 14:20:58
2444|100981|1983-07-15 08:48:12
5492|132489|1983-10-06 01:02:30
7004|78715|1966-01-08 00:51:56
5839|91955|1967-08-31 02:22:29
5491|124584|1991-01-18 05:33:11
5491|54527|1993-12-21 00:09:20
5491|108268|1966-10-05 22:24:26
5490|145527|1967-06-02 14:06:08
6651|143625|1977-03-25 03:32:56
5489|179031|2005-01-19 17:00:46
6376|111218|1992-12-05 13:45:36
5489|40355|1977-02-03 14:52:33
13|186520|1962-12-06 16:14:33
5574|176794|2000-04-02 11:29:50
5481|94618|1990-05-20 21:07:35
5489|36769|2004-08-18 12:31:03
5488|128636|1986-11-07 11:21:52
8899|100943|1990-07-29 03:28:30
4513|29076|2007-01-18 04:58:42
5486|39313|1995-08-14 06:22:16
8905|82248|1993-04-13 00:41:39
3290|143347|1978-04-20 16:33:40
5485|189396|1998-11-15 04:28:28
8139|57164|1977-06-02 14:22:35
5485|31085|1981-10-13 01:56:33
3033|189409|1999-12-21 20:57:08
4099|25108|1975-11-07 06:11:05
5485|14605|1994-07-18 19:22:52
485|172399|1988-11-17 02:31:59
4678|106680|1984-11-06 14:52:55
4097|77886|1963-02-26 10:23:21
5484|68389|1983-08-20 07:56:38
5483|29562|2001-01-08 23:34:45
7318|69003|1973-11-09 22:35:34
5482|19155|1960-05-18 05:07:49
9307|42035|1982-03-09 00:01:54
5480|200088|1974-03-09 02:56:04
5155|169003|2008-09-10 15:08:05
5476|119351|1976-02-17 20:06:17
6161|20886|1993-10-24 09:08:22
4562|2674|1993-07-08 13:27:51
5475|73065|2002-12-11 10:37:35
5474|1751|1999-06-01 10:34:00
5473|194358|1985-07-06 23:43:07
2592|140650|1970-04-04 15:23:42
8139|159016|2004-09-17 11:33:35
4502|13008|2006-05-02 06:00:52
3929|81973|1989-05-20 09:43:34
3209|70425|1980-04-14 00:44:24
5471|41315|1990-12-31 06:51:35
1002|38903|1980-01-12 14:20:17
8268|147699|2008-06-20 06:06:46
5471|179786|1962-08-29 12:57:15
354|83430|1977-05-23 04:04:07
435|19872|1992-07-10 21:57:52
5466|149172|1964-12-06 22:57:14
702|103180|1986-12-31 16:06:27
5465|10002|1984-09-06 05:51:26
3851|10784|1994-12-18 11:00:38
2698|40565|1973-06-25 00:35:26
5464|37579|1970-03-29 12:51:11
1450|190143|1967-04-24 09:57:01
4007|196721|1988-09-09 16:17:21
446|192092|1994-10-18 22:30:36
5462|168925|1963-05-03 13:04:41
925|168427|1990-10-05 15:51:59
1815|439|1985-07-21 12:33:11
5462|108924|1985-06-18 01:13:46
2563|82810|1996-10-12 08:14:30
5460|107442|1966-01-27 06:44:47
5459|33105|1975-03-09 02:49:47
8123|62767|1991-12-02 03:40:22
2879|194703|2002-09-09 01:37:06
5456|129034|1985-05-01 07:37:24
5456|129601|1991-06-02 11:03:43
6541|34322|1982-06-24 11:06:49
5456|64073|1982-11-18 07:54:37
8356|70538|1987-02-21 19:48:10
5130|117825|1992-09-19 06:23:01
6317|161578|1995-01-04 03:50:10
2861|49894|1978-09-23 07:10:42
5455|35938|1998-07-22 11:16:35
2687|57859|1999-08-21 13:32:50
6894|138532|1965-10-02 19:01:35
5455|105907|2005-03-01 08:26:37
5418|108759|1974-06-08 23:43:21
3539|141047|1965-12-09 10:01:11
9369|90165|1983-07-07 11:33:07
5455|17995|1979-10-27 14:51:47
6239|59265|1969-03-14 06:04:33
5453|50292|1966-09-12 19:32:13
6683|83587|1991-02-10 12:14:45
5451|7859|1976-11-21 08:44:27
5449|183090|1993-10-07 11:35:53
5446|34959|1989-08-23 11:45:55
5446|109268|1980-04-16 00:02:26
5444|121138|1977-05-26 14:44:30
8951|31737|1980-02-25 09:00:29
5442|25151|1990-04-16 01:32:18
5441|120163|1992-08-09 13:26:17
5440|48338|1961-07-22 04:48:49
5440|139286|2007-07-06 12:28:08
8956|91777|1965-04-19 14:41:01
5492|13751|1971-12-19 20:28:52
5440|52622|1978-08-14 19:41:58
6890|183953|1999-12-09 02:53:45
5918|178038|1993-08-01 21:09:49
4159|79036|1994-07-05 11:50:53
244|125970|1974-02-05 14:30:09
4315|160374|1993-01-21 02:56:09
5437|29595|1980-02-16 15:16:22
8149|4308|1998-02-12 20:54:46
5434|68745|1971-12-05 05:47:56
4194|180506|1990-11-14 10:35:46
3283|33658|1979-07-23 04:00:02
5432|154632|1971-09-16 23:36:10
5432|154416|1967-12-04 01:51:04
5588|48286|1983-11-09 20:45:36
5431|105027|1977-02-25 12:31:11
8720|15076|2002-09-28 14:49:16
5431|105330|1990-02-10 00:50:45
5428|75954|1977-06-01 15:19:19
5355|62649|1997-02-16 15:44:55
5427|77100|1982-08-10 02:51:22
5426|56975|1964-04-12 01:30:44
4791|4186|1965-03-31 13:05:33
5424|191873|1968-11-03 11:23:23
8685|15690|2000-12-29 13:14:05
5424|198276|1993-11-10 07:55:30
2364|163374|1985-05-22 05:57:26
5423|58403|1967-08-14 03:39:06
5422|33641|1987-01-24 11:19:30
4235|150115|1980-04-01 04:39:17
5422|100394|1980-05-31 07:14:25
4455|126273|1997-07-31 23:28:28
5421|191298|1969-08-24 13:13:20
5419|112241|1973-05-23 12:09:05
5271|154380|1969-08-07 04:15:58
9884|198969|1967-11-06 05:14:11
4389|143376|1992-05-18 00:08:23
992|184365|1967-08-23 08:12:29
5418|117067|2005-06-30 08:17:17
7988|126716|1981-11-17 00:19:54
5418|133803|1979-02-16 18:20:40
434|7067|1963-06-16 09:02:08
478|175315|1966-07-09 20:58:23
5418|31921|1986-04-25 16:57:48
5418|108655|2002-09-25 11:02:49
5417|168071|1998-11-20 15:39:27
5416|88782|1978-03-30 14:54:36
1596|175006|1971-07-23 17:43:25
7283|158863|1984-12-16 01:09:47
5416|36733|1973-08-13 16:02:18
2718|16074|2003-06-03 10:30:15
5415|69590|1990-12-02 13:42:06
5291|117735|1989-01-08 17:43:18
5413|99146|1966-03-10 04:18:37
3400|162485|1991-02-11 21:30:26
5412|173254|2003-07-06 16:01:44
5412|66209|1980-06-15 07:21:04
365|112038|2002-01-29 16:55:49
7462|102981|1973-03-21 12:28:06
5412|105680|1999-08-18 03:31:56
5410|63528|1999-02-07 21:04:26
5263|74120|1993-08-08 20:21:56
5410|133283|2008-04-19 13:40:11
5410|141401|1985-09-13 16:58:47
5410|28037|1994-07-02 22:27:33
4533|97986|1993-05-30 03:14:26
5408|130759|1968-05-03 08:18:20
5050|61678|1995-12-07 11:11:18
5407|138896|1996-09-04 09:21:13
7926|192051|1968-11-18 09:52:26
5407|81244|1982-03-05 09:52:09
7585|607|1989-01-19 07:59:33
5402|83348|1986-11-06 08:59:22
5401|1388|2007-04-21 03:44:42
7009|57985|1997-03-22 04:35:57
4754|14033|1961-03-22 10:32:11
5399|189216|1974-02-14 15:05:14
4412|139859|1997-03-26 05:15:08
5399|164850|1993-04-06 09:46:21
9544|149948|1964-12-15 09:42:22
3680|29231|1970-05-24 02:33:56
5398|11450|1990-08-14 14:04:15
5396|70603|2008-06-22 03:43:32
2140|40720|1999-06-27 07:42:32
4350|35930|1995-10-19 01:02:27
1832|46006|1992-08-17 03:57:55
9511|7363|1990-03-30 00:29:52
5396|84355|1988-02-17 19:52:59
1256|134278|1981-08-06 10:20:50
5396|110878|1982-02-24 01:48:33
502|59625|1966-01-17 01:39:52
8833|63318|1964-12-07 00:11:17
5396|187672|1997-08-18 01:57:22
4705|183843|1984-09-24 21:44:45
6469|62478|1994-12-26 18:15:31
5394|14837|1993-11-02 05:29:02
5394|5622|1980-03-28 23:38:48
8187|116206|1980-08-08 14:15:38
5393|5904|2003-12-22 15:34:27
1821|90056|1982-11-01 22:39:03
5392|152465|1989-01-03 05:50:18
5391|139670|1978-04-05 15:33:30
5390|31573|2005-04-07 06:11:27
2559|37561|1961-03-25 10:12:00
5389|189211|1978-07-11 09:21:45
5389|10169|1992-10-07 17:24:27
2855|130754|1969-12-23 03:28:00
7738|150331|1995-11-01 01:16:07
5388|60235|1982-04-24 08:06:58
5386|58264|1980-02-28 05:52:15
7567|71855|2001-07-23 20:52:25
8065|85865|1973-12-10 07:44:41
2745|151420|2000-06-28 22:13:15
5386|121294|1995-05-06 11:31:18
198|193980|1966-10-15 22:25:09
5386|191270|1986-07-11 12:32:02
4331|190520|1966-09-06 05:27:28
4952|83355|1973-09-09 12:07:49
8325|87030|2008-12-06 09:19:51
5385|173859|1985-01-29 22:42:28
5383|126279|1991-12-21 04:47:51
483|84067|1989-07-21 11:30:55
5383|185325|1963-12-09 21:00:55
1510|84282|1984-10-16 12:55:59
5381|27550|2008-04-15 11:31:06
7820|43307|2005-07-05 18:30:49
5381|96835|1997-11-10 03:16:13
5899|179521|1985-08-31 11:02:54
5380|23921|1999-03-14 09:51:24
3622|5751|2001-11-17 23:36:09
5379|190131|1990-04-14 13:53:44
860|56474|1992-07-23 10:33:43
5378|26090|1962-10-22 07:26:02
4170|130611|2008-09-05 16:49:45
8415|103194|1990-06-16 14:41:08
5378|94329|1993-04-15 09:14:41
5371|53183|1999-02-21 22:49:54
4851|87308|1992-09-17 00:52:27
1731|106893|1971-04-27 23:08:44
5369|60358|1976-03-15 00:16:27
9034|82609|1966-12-07 07:59:22
5369|112610|1968-06-23 22:35:50
6551|154213|1981-10-24 06:23:47
2931|101329|1988-03-10 07:58:36
1433|167531|1984-01-14 20:07:30
4592|189461|1990-01-21 10:40:52
5369|52135|1987-03-23 19:09:48
6991|100036|1981-10-21 07:48:25
7407|199518|2003-03-24 12:10:46
5368|118670|1963-07-25 00:51:03
5368|84060|2004-04-20 05:46:00
5368|27232|1981-07-19 07:58:42
5368|169965|1964-06-06 20:56:39
1104|46639|1970-04-18 15:27:13
6674|98041|1979-05-03 09:26:11
5368|177703|1981-02-19 10:21:31
4797|199681|1994-03-22 21:39:08
8590|117873|2002-12-31 17:55:05
6312|37391|1999-09-07 06:26:31
5368|102655|1967-06-15 16:15:16
5366|159688|1984-04-25 18:29:27
2554|72989|1970-07-21 22:24:19
7154|116708|1982-06-04 16:17:39
5364|16780|1978-06-19 03:24:59
4014|98151|1971-07-11 08:26:56
44|165322|1989-12-10 21:01:17
5361|13065|1987-02-12 08:46:11
7341|48451|1985-03-16 10:47:23
5359|180777|2004-10-23 16:54:32
8865|1861|1964-07-27 15:37:33
5358|11127|1981-12-23 19:15:26
2855|153459|1987-06-18 02:46:32
185|192561|1972-08-02 00:54:26
5356|101347|1960-01-24 12:59:02
5356|80938|1970-08-24 00:20:45
102|104111|1973-11-11 07:24:27
3971|14683|1994-10-02 04:07:22
5355|117550|2006-05-04 20:56:59
5355|119476|2004-11-17 13:02:47
2901|60266|1964-11-09 05:35:29
7699|64555|1983-06-04 14:44:52
5354|13090|1994-12-02 05:45:21
5354|153209|1994-07-18 17:06:10
5819|94616|1988-08-07 12:56:05
5353|66759|1977-08-30 18:32:31
7281|131910|1969-07-25 18:54:03
5353|135311|1993-08-27 19:52:23
5352|44584|1998-04-18 07:03:30
5352|6184|1984-06-21 10:28:00
5352|948|1980-07-02 06:53:31
5352|63150|2008-11-25 11:14:10
9130|33020|1967-04-24 17:39:33
5350|163261|1961-02-17 16:26:34
1026|48657|2002-11-03 08:52:47
5347|173709|1988-06-02 21:19:41
5346|14666|2003-03-23 01:57:02
9754|64443|1999-11-22 11:01:54
5345|119835|1960-02-28 14:39:26
8530|141580|1971-05-26 02:42:15
5343|159671|1993-06-05 22:05:07
4073|147739|1992-07-18 05:52:05
5343|65604|1980-06-20 23:47:27
5343|81310|2004-05-21 22:49:31
2674|93987|1961-05-26 07:58:16
8594|45522|2007-08-22 15:13:38
5342|12762|1964-11-21 02:11:58
7599|112688|2000-10-10 01:59:41
3693|51782|1988-02-18 13:15:50
238|159635|2006-08-01 08:31:24
5342|18832|1969-11-03 13:52:09
8922|143248|1970-12-25 04:00:41
5240|166846|1982-03-05 12:28:08
796|101557|1988-01-12 01:23:01
5340|23887|2005-09-11 10:24:53
5005|102570|1988-09-12 02:56:51
1557|143500|1990-12-23 05:45:46
5336|63138|2006-06-14 02:39:42
8997|161361|1973-05-16 19:42:04
5336|182169|2004-12-03 17:08:27
4360|161579|1990-09-11 10:24:23
5335|138855|1965-07-03 21:43:23
7199|38526|1968-06-09 16:42:50
3389|161604|1962-08-06 22:46:55
4847|106373|1972-06-14 01:24:53
5334|189626|1973-10-31 23:52:23
5333|34743|2005-07-04 08:04:12
5333|121729|1987-12-04 01:00:46
1726|123000|2006-08-25 17:38:19
8396|149252|1977-08-29 23:16:08
3836|65454|2005-03-18 14:45:20
9442|85583|1965-02-16 08:32:43
5644|30546|2008-06-01 03:55:15
3644|106447|1999-11-10 01:12:20
5333|20683|2001-01-10 19:03:48
8473|134360|1982-01-28 16:35:47
8456|105479|1980-11-17 00:11:09
5332|41212|2003-11-20 09:37:19
391|142061|1991-06-03 11:14:16
5331|32347|2008-04-20 13:54:13
5136|181251|1977-01-17 16:54:35
5328|193736|1986-03-19 02:28:24
5327|49207|1967-04-13 04:55:30
1183|16611|2006-06-06 07:37:39
5327|103153|1972-06-11 20:02:50
6703|48876|1988-05-17 12:39:55
5326|55467|1967-12-13 00:25:34
7534|81008|1978-08-07 18:43:52
5323|138129|1974-11-12 23:26:18
1056|194583|1973-06-25 06:31:52
2892|83787|1974-12-29 17:17:54
703|136737|2000-07-10 07:29:41
6131|157645|1975-06-01 06:45:36
5321|96066|1962-01-27 04:46:14
745|139495|1989-07-11 16:36:07
5320|65401|2004-11-04 07:48:44
4600|162548|1966-02-07 11:43:00
4321|198486|1996-04-29 00:37:48
8893|174530|1981-12-07 02:42:42
